,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinboong DFM,,1 Round 24 d4v41 Jinggg,2 Round 3 PatMen d4v41 f0rsakeN Round 10 something f0rsakeN Jinggg,,,,1 Round 24 d4v41 Jinggg,1 Round 3 d4v41 PatMen f0rsakeN,,,54,2,2
Meiy DFM,,2 Round 18 Jinggg d4v41 Round 24 f0rsakeN PatMen,1 Round 14 PatMen something Jinggg,1 Round 12 PatMen f0rsakeN Jinggg something,,,,,,,40,0,1
Art DFM,,2 Round 9 Jinggg PatMen Round 20 something Jinggg,,,,,,,,,39,2,0
Akame DFM,,5 Round 3 something Jinggg Round 7 d4v41 PatMen Round 11 f0rsakeN d4v41 Round 18 f0rsakeN something Round 22 f0rsakeN something,2 Round 4 d4v41 Jinggg something Round 15 something d4v41 Jinggg,1 Round 23 something f0rsakeN PatMen Jinggg,,,,,,,69,3,0
gyen DFM,,3 Round 4 PatMen f0rsakeN Round 20 d4v41 f0rsakeN Round 22 Jinggg PatMen,2 Round 13 PatMen something Jinggg Round 21 something PatMen d4v41,,,,,,,,60,0,0
Jinggg PRX,,4 Round 7 gyen Akame Round 9 Akame Jinboong Round 22 Akame Art Round 24 gyen Meiy,2 Round 2 Meiy gyen Akame Round 11 Meiy Art gyen,,,,,,,,77,2,0
f0rsakeN PRX,,2 Round 6 Meiy gyen Round 8 Art gyen,1 Round 16 gyen Meiy Akame,,,,,,,,46,1,0
d4v41 PRX,,3 Round 9 Meiy Art Round 19 Art Akame Round 24 Akame Art,,,,1 Round 16 Jinboong,,,,,31,1,0
PatMen PRX,,3 Round 11 Jinboong Akame Round 17 gyen Art Round 20 Art Akame,1 Round 21 Art Akame Meiy,,,,,,,,52,2,1
something PRX,,4 Round 1 Meiy Art Round 3 Art Meiy Round 17 Meiy Jinboong Round 19 Jinboong Meiy,1 Round 5 Akame Meiy gyen,,,,,,,,49,0,2
