,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,4 Round 3 Meteor BuZz Round 13 Meteor stax Round 18 Meteor iZu Round 20 BuZz iZu,,,,1 Round 2 carpe,,,,,57,3,1
MaKo DRX,,3 Round 19 stax Meteor Round 20 carpe stax Round 24 Meteor stax,1 Round 16 BuZz stax carpe,,,,,,,,49,1,1
BeYN DRX,,2 Round 8 iZu carpe Round 12 Meteor stax,,,,1 Round 3 carpe,,,,,31,3,0
HYUNMIN DRX,,4 Round 4 iZu carpe Round 12 carpe iZu Round 14 BuZz carpe Round 21 BuZz iZu,2 Round 2 iZu Meteor stax Round 5 Meteor carpe stax,1 Round 10 stax BuZz carpe iZu,,,,,,,55,1,0
Flashback DRX,,7 Round 9 iZu carpe Round 11 carpe BuZz Round 14 Meteor iZu Flashback Round 15 iZu carpe Round 17 Meteor iZu Round 21 carpe stax Round 26 Meteor carpe,1 Round 19 BuZz iZu carpe,,,1 Round 5 BuZz,,,,,60,0,0
stax T1,,3 Round 6 HYUNMIN BeYN Round 12 MaKo Flashback Round 25 Flashback HYUNMIN,,,,,,,,,38,0,0
BuZz T1,,5 Round 5 free1ng HYUNMIN Round 9 MaKo BeYN Round 10 Flashback BeYN Round 24 Flashback HYUNMIN Round 25 free1ng BeYN,1 Round 15 BeYN MaKo free1ng,1 Round 26 free1ng MaKo BeYN HYUNMIN,,,,,,,80,1,0
Meteor T1,,1 Round 7 MaKo BeYN,2 Round 21 free1ng Flashback MaKo Round 22 free1ng MaKo BeYN,,,,1 Round 21 MaKo Flashback,,,,54,1,0
iZu T1,,3 Round 13 MaKo Flashback Round 17 HYUNMIN BeYN Round 23 Flashback MaKo,1 Round 11 MaKo HYUNMIN Flashback,,,,,,,,46,7,2
carpe T1,,5 Round 2 BeYN Flashback Round 3 Flashback free1ng Round 14 free1ng BeYN Round 17 Flashback MaKo Round 24 BeYN free1ng,,,,1 Round 24 free1ng,2 Round 14 Flashback HYUNMIN Round 17 MaKo Flashback,,,,59,0,0
