,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,4 Round 3 tex Mazino Round 6 aspas Mazino Round 11 aspas kiNgg Round 12 aspas Mazino,4 Round 2 tex kiNgg Mazino Round 4 aspas kiNgg tex Round 13 C0M kiNgg Mazino Round 17 Mazino kiNgg tex,,,1 Round 17 tex,,,,,49,2,0
JonahP G2,,4 Round 7 kiNgg Mazino Round 15 aspas Mazino Round 17 C0M aspas Round 25 tex C0M,,,,,,,,,31,1,0
leaf G2,,4 Round 7 C0M tex Round 12 kiNgg C0M Round 19 Mazino kiNgg Round 22 tex aspas,,,,1 Round 6 kiNgg,2 Round 19 tex aspas Round 22 C0M aspas,,,,51,1,1
icy G2,,1 Round 25 Mazino aspas,,1 Round 1 kiNgg tex C0M aspas,,,,,,,43,0,0
trent G2,,2 Round 2 C0M aspas Round 14 kiNgg tex trent,,,,,1 Round 14 tex aspas,,,,33,4,0
C0M LEV,,3 Round 13 trent leaf Round 21 icy valyn Round 24 valyn leaf,1 Round 8 leaf JonahP trent,,,,,,,,38,0,0
tex LEV,,1 Round 24 icy JonahP,1 Round 19 valyn JonahP icy,1 Round 14 valyn icy JonahP leaf,,,,,,,49,0,0
Mazino LEV,,5 Round 4 JonahP valyn Round 10 leaf JonahP Round 21 JonahP trent Round 23 JonahP leaf Round 28 leaf icy,4 Round 11 valyn leaf icy Round 16 leaf trent valyn Round 26 valyn icy leaf Round 27 valyn icy leaf,1 Round 20 JonahP trent leaf icy,,,,,,,77,7,1
aspas LEV,,5 Round 3 leaf valyn Round 5 icy JonahP Round 6 trent JonahP Round 18 leaf valyn Round 26 JonahP trent,2 Round 22 icy trent JonahP Round 23 icy valyn trent,,,,,,,,68,0,1
kiNgg LEV,,2 Round 9 JonahP icy Round 10 valyn trent,,,,,,,,,35,1,0
