,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 1 Mazino C0M Round 14 C0M Mazino Round 16 Mazino C0M,1 Round 2 Mazino aspas tex,,,,,,,,65,0,1
JonahP G2,,2 Round 7 C0M Mazino Round 13 tex Mazino,,,,,,,,,31,0,0
leaf G2,,1 Round 1 aspas kiNgg,,,,,1 Round 1 kiNgg aspas,,,,16,1,1
icy G2,,2 Round 2 kiNgg C0M Round 6 Mazino tex,,,,1 Round 2 C0M,,,,,28,0,1
trent G2,,,,,,,,,,,42,0,0
C0M LEV,,2 Round 2 trent valyn Round 4 icy leaf,1 Round 16 trent JonahP icy,,,,,,,,51,2,0
tex LEV,,4 Round 2 leaf JonahP Round 6 JonahP trent Round 9 JonahP trent Round 12 JonahP valyn,,,,,,,,,62,1,0
Mazino LEV,,2 Round 5 leaf trent Round 15 leaf valyn,1 Round 17 icy leaf JonahP,1 Round 14 leaf trent icy JonahP,,,,,,,57,6,0
aspas LEV,,4 Round 3 leaf icy Round 8 leaf trent Round 9 leaf valyn Round 10 JonahP leaf,2 Round 11 icy JonahP valyn Round 15 trent icy JonahP,,,,,,,,87,0,1
kiNgg LEV,,1 Round 13 JonahP trent,2 Round 1 trent icy valyn Round 3 valyn trent JonahP,,,,,,,,75,1,0
