Map,Round Number,Score,Winning Team,Winning Side,Win Method
4Fracture,1,"""1-0""",SEN,Attackers,Elimination
4Fracture,2,"""2-0""",SEN,Attackers,Elimination
4Fracture,3,"""2-1""",G2,Defenders,Defuse
4Fracture,4,"""3-1""",SEN,Attackers,Elimination
4Fracture,5,"""4-1""",SEN,Attackers,Spike Detonation
4Fracture,6,"""5-1""",SEN,Attackers,Elimination
4Fracture,7,"""6-1""",SEN,Attackers,Spike Detonation
4Fracture,8,"""6-2""",G2,Defenders,Elimination
4Fracture,9,"""7-2""",SEN,Attackers,Elimination
4Fracture,10,"""8-2""",SEN,Attackers,Elimination
4Fracture,11,"""8-3""",G2,Defenders,Elimination
4Fracture,12,"""8-4""",G2,Defenders,Elimination
4Fracture,13,"""9-4""",G2,Defenders,Elimination
4Fracture,14,"""10-4""",G2,Defenders,Elimination
4Fracture,15,"""11-4""",G2,Defenders,Elimination
4Fracture,16,"""12-4""",G2,Defenders,Elimination
4Fracture,17,"""12-5""",SEN,Attackers,Elimination
4Fracture,18,"""13-5""",G2,Defenders,Defuse
4Fracture,19,"""""",,,
4Fracture,20,"""""",,,
4Fracture,21,"""""",,,
4Fracture,22,"""""",,,
4Fracture,23,"""""",,,
4Fracture,24,"""""",,,
