Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Split,1,"""0-1""",G2,Defenders,Defuse
1Split,2,"""0-2""",G2,Defenders,Elimination
1Split,3,"""1-2""",SEN,Attackers,Elimination
1Split,4,"""1-3""",G2,Defenders,Elimination
1Split,5,"""1-4""",G2,Defenders,Elimination
1Split,6,"""2-4""",SEN,Attackers,Elimination
1Split,7,"""3-4""",SEN,Attackers,Elimination
1Split,8,"""3-5""",G2,Defenders,Defuse
1Split,9,"""3-6""",G2,Defenders,Defuse
1Split,10,"""3-7""",G2,Defenders,Defuse
1Split,11,"""3-8""",G2,Defenders,Elimination
1Split,12,"""3-9""",G2,Defenders,Elimination
1Split,13,"""3-10""",SEN,Attackers,Elimination
1Split,14,"""3-11""",SEN,Attackers,Elimination
1Split,15,"""3-12""",SEN,Attackers,Elimination
1Split,16,"""4-12""",G2,Defenders,Defuse
1Split,17,"""4-13""",SEN,Attackers,Elimination
1Split,18,"""""",,,
1Split,19,"""""",,,
1Split,20,"""""",,,
1Split,21,"""""",,,
1Split,22,"""""",,,
1Split,23,"""""",,,
1Split,24,"""""",,,
