Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Abyss,1,"""1-0""",G2,Defenders,Defuse
3Abyss,2,"""2-0""",G2,Defenders,Defuse
3Abyss,3,"""2-1""",SEN,Attackers,Elimination
3Abyss,4,"""2-2""",SEN,Attackers,Elimination
3Abyss,5,"""2-3""",SEN,Attackers,Elimination
3Abyss,6,"""2-4""",SEN,Attackers,Elimination
3Abyss,7,"""3-4""",G2,Defenders,Defuse
3Abyss,8,"""3-5""",SEN,Attackers,Elimination
3Abyss,9,"""3-6""",SEN,Attackers,Elimination
3Abyss,10,"""3-7""",SEN,Attackers,Spike Detonation
3Abyss,11,"""4-7""",G2,Defenders,Defuse
3Abyss,12,"""5-7""",G2,Defenders,Elimination
3Abyss,13,"""5-8""",G2,Defenders,Defuse
3Abyss,14,"""5-9""",G2,Defenders,Elimination
3Abyss,15,"""6-9""",SEN,Attackers,Elimination
3Abyss,16,"""7-9""",SEN,Attackers,Spike Detonation
3Abyss,17,"""7-10""",G2,Defenders,Defuse
3Abyss,18,"""8-10""",SEN,Attackers,Spike Detonation
3Abyss,19,"""9-10""",SEN,Attackers,Elimination
3Abyss,20,"""9-11""",G2,Defenders,Defuse
3Abyss,21,"""9-12""",G2,Defenders,Defuse
3Abyss,22,"""9-13""",G2,Defenders,Defuse
3Abyss,23,"""""",,,
3Abyss,24,"""""",,,
