,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,2 Round 5 Munchkin Karon Round 7 t3xture Ash,1 Round 18 Foxy9 Munchkin Karon,,,,,,,,48,2,0
Killua TLN,,3 Round 1 Karon t3xture Round 3 Ash Munchkin Round 7 Munchkin Foxy9,1 Round 16 Ash t3xture Karon,,,,,,,,47,1,2
JitBoyS TLN,,3 Round 3 t3xture Foxy9 Round 15 Ash Munchkin Round 17 Karon Ash,1 Round 9 Munchkin Karon t3xture,,,,,,,,54,0,1
primmie TLN,,2 Round 5 Ash Foxy9 Round 19 Ash Karon,2 Round 6 Munchkin Karon Ash Round 13 Ash Munchkin Foxy9,,,1 Round 5 Foxy9,,,,,66,4,2
thyy TLN,,2 Round 4 t3xture Karon Round 9 Foxy9 Ash,2 Round 8 t3xture Ash Karon Round 14 t3xture Munchkin Karon,,,,,,,,54,0,1
Munchkin GEN,,,,,,,,,,,30,1,0
t3xture GEN,,3 Round 12 JitBoyS thyy Round 17 Killua thyy Round 18 primmie Killua,,,,,1 Round 18 primmie Killua,,,,52,1,1
Foxy9 GEN,,1 Round 10 Crws JitBoyS,1 Round 5 JitBoyS Crws thyy,,,,,,,,42,0,0
Ash GEN,,2 Round 1 Killua Crws Round 11 Crws thyy,,,,,,,,,23,6,0
Karon GEN,,2 Round 4 primmie Killua Round 12 Killua primmie,,,,,,,,,35,3,0
