Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""1-0""",TH,Attackers,Elimination
1Ascent,2,"""2-0""",TH,Attackers,Elimination
1Ascent,3,"""2-1""",GX,Defenders,Time Expired
1Ascent,4,"""2-2""",GX,Defenders,Time Expired
1Ascent,5,"""2-3""",GX,Defenders,Elimination
1Ascent,6,"""3-3""",TH,Attackers,Elimination
1Ascent,7,"""4-3""",TH,Attackers,Spike Detonation
1Ascent,8,"""4-4""",GX,Defenders,Defuse
1Ascent,9,"""4-5""",GX,Defenders,Defuse
1Ascent,10,"""5-5""",TH,Attackers,Spike Detonation
1Ascent,11,"""5-6""",GX,Defenders,Elimination
1Ascent,12,"""5-7""",GX,Defenders,Defuse
1Ascent,13,"""5-8""",TH,Attackers,Elimination
1Ascent,14,"""5-9""",TH,Attackers,Elimination
1Ascent,15,"""6-9""",GX,Defenders,Defuse
1Ascent,16,"""6-10""",TH,Attackers,Elimination
1Ascent,17,"""6-11""",TH,Attackers,Spike Detonation
1Ascent,18,"""7-11""",GX,Defenders,Elimination
1Ascent,19,"""7-12""",TH,Attackers,Elimination
1Ascent,20,"""7-13""",TH,Attackers,Elimination
1Ascent,21,"""""",,,
1Ascent,22,"""""",,,
1Ascent,23,"""""",,,
1Ascent,24,"""""",,,
