,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,3 Round 6 Xdll Dep Round 18 Dep Xdll crazyguy Round 19 Dep CLZ,4 Round 7 SyouTa Xdll CLZ Round 10 SyouTa CLZ SugarZ3ro Round 17 SyouTa CLZ Dep Round 21 Dep CLZ SyouTa,,,1 Round 18 Xdll,1 Round 21 CLZ SyouTa,,,,91,4,0
Kushy RRQ,,3 Round 2 Xdll SugarZ3ro Round 14 CLZ Xdll Round 21 Xdll SugarZ3ro,,1 Round 4 Dep SugarZ3ro Xdll CLZ,,,,,,,58,4,0
xffero RRQ,,4 Round 15 CLZ Xdll Round 17 SugarZ3ro Xdll Round 19 Xdll SyouTa Round 22 Xdll SyouTa,,,,,,,,,41,0,0
Monyet RRQ,,4 Round 10 Xdll Dep Round 12 SugarZ3ro Xdll Round 16 Xdll SyouTa Round 20 Xdll CLZ,,,,1 Round 22 CLZ,,,,,51,0,0
Jemkin RRQ,,3 Round 16 SugarZ3ro Dep Round 20 SyouTa Dep Round 22 Dep SugarZ3ro,2 Round 1 Dep CLZ SyouTa Round 11 Xdll SugarZ3ro CLZ,,,,1 Round 1 CLZ SyouTa,,,,55,0,1
Dep ZETA,,6 Round 1 Monyet crazyguy Round 12 Kushy crazyguy Round 13 Monyet crazyguy Round 14 Jemkin Kushy Round 17 Kushy Monyet Round 21 Jemkin Monyet,2 Round 5 xffero Monyet crazyguy Round 9 crazyguy Kushy Jemkin,1 Round 7 Jemkin xffero Kushy crazyguy,,1 Round 7 crazyguy,,,,,88,0,0
CLZ ZETA,,1 Round 12 xffero Monyet,1 Round 22 Kushy crazyguy xffero,,,,,,,,50,4,0
SugarZ3ro ZETA,,2 Round 9 xffero Monyet Round 13 xffero Kushy,,,,,,,,,37,2,1
SyouTa ZETA,,2 Round 3 Jemkin Kushy Round 14 Monyet crazyguy,1 Round 4 xffero Kushy crazyguy,,,,,1 Round 4 Kushy crazyguy xffero,,,40,1,0
Xdll ZETA,,1 Round 8 xffero Jemkin,1 Round 18 xffero Monyet Kushy,,,,,,,,40,1,0
