,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,3 Round 1 SugarZ3ro CLZ Round 2 SyouTa Xdll Round 13 Xdll SugarZ3ro,1 Round 4 Dep SugarZ3ro Xdll,,,,,,,,65,2,1
Kushy RRQ,,5 Round 1 SyouTa Xdll Round 8 Dep Xdll Round 11 SyouTa SugarZ3ro Round 15 SyouTa SugarZ3ro Round 16 SyouTa SugarZ3ro,,,,,,,,,75,3,1
xffero RRQ,,3 Round 11 Xdll Dep Round 16 CLZ Xdll Round 19 Dep SugarZ3ro,1 Round 14 Xdll CLZ SugarZ3ro,,,,,,,,73,0,0
Monyet RRQ,,3 Round 2 Dep CLZ Round 9 Dep Xdll Round 18 SyouTa CLZ,,,,,,,,,45,1,0
Jemkin RRQ,,5 Round 12 SyouTa Xdll Round 13 Dep SyouTa Round 17 Dep SyouTa Round 18 Dep Xdll Round 19 CLZ Xdll,1 Round 5 SugarZ3ro SyouTa Xdll,1 Round 10 SugarZ3ro Dep SyouTa Xdll,,,,,,,71,0,0
Dep ZETA,,1 Round 5 Jemkin Monyet,,,,,1 Round 5 Jemkin Monyet,,,,18,1,0
CLZ ZETA,,3 Round 10 xffero Jemkin Round 12 Jemkin Kushy Round 15 Kushy xffero,,,,,,,,,36,4,0
SugarZ3ro ZETA,,,1 Round 8 Jemkin Kushy xffero,,,1 Round 8 xffero,,,,,37,1,0
SyouTa ZETA,,3 Round 4 xffero crazyguy Round 6 Kushy xffero Round 8 Monyet crazyguy,,,,,,,,,49,0,0
Xdll ZETA,,2 Round 3 Jemkin crazyguy Round 5 crazyguy xffero,,,,1 Round 6 crazyguy,,,,,39,1,0
