,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 3 crazyguy Jemkin Round 8 Monyet Kushy,,,,,,,,,32,4,0
BuZz T1,,4 Round 2 Jemkin crazyguy Round 11 crazyguy Kushy Round 12 Jemkin Monyet Round 18 Monyet Jemkin,1 Round 19 Jemkin crazyguy xffero,,,,,,,,63,0,0
Meteor T1,,3 Round 14 Monyet crazyguy Round 15 xffero Kushy Round 20 Jemkin crazyguy,,1 Round 1 Kushy xffero Monyet Jemkin,,,,,,,41,1,1
iZu T1,,2 Round 13 crazyguy Monyet Round 16 crazyguy Kushy,1 Round 14 Jemkin Kushy xffero,,1 Round 10 Monyet crazyguy Kushy Jemkin xffero,,,,,,47,0,0
DH T1,,2 Round 2 xffero Monyet Round 13 Jemkin xffero,,,,,1 Round 13 Jemkin xffero,,,,23,1,1
crazyguy RRQ,,2 Round 18 Meteor stax Round 20 stax DH,1 Round 6 BuZz stax Meteor,1 Round 12 BuZz DH iZu Meteor,,,,,,,51,2,0
Kushy RRQ,,2 Round 4 iZu BuZz Round 9 BuZz stax,1 Round 18 DH iZu BuZz,1 Round 19 iZu Meteor DH BuZz Kushy,,,1 Round 19 DH BuZz,,,,66,1,1
xffero RRQ,,2 Round 11 iZu Meteor Round 17 Meteor DH,,,,,,,,,63,0,0
Monyet RRQ,,3 Round 5 iZu Meteor Round 13 stax Meteor Round 20 BuZz Meteor,1 Round 3 iZu stax Meteor,,,1 Round 20 Meteor,,,,,70,1,0
Jemkin RRQ,,3 Round 3 DH BuZz Round 5 DH stax Round 11 DH stax,,,,,,,,,53,1,2
