,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,2 Round 1 tex Sato Round 13 tex Okeanos,,,,,,,,,41,0,0
artzin MIBR,,3 Round 7 tex C0M Round 9 Sato kiNgg Round 16 tex Okeanos,1 Round 8 kiNgg Okeanos tex,,,,,,,,58,1,0
aspas MIBR,,1 Round 11 Sato Okeanos,,,,1 Round 3 tex,,,,,43,0,0
xenom MIBR,,1 Round 5 Okeanos Sato,,,,,,,,,45,0,0
Verno MIBR,,1 Round 9 tex C0M,,,,,,,,,44,1,0
C0M LEV,,1 Round 7 xenom cortezia,,1 Round 14 artzin xenom aspas Verno,,1 Round 14 Verno,,,,,65,0,2
tex LEV,,2 Round 3 Verno xenom Round 10 artzin cortezia,1 Round 5 Verno cortezia aspas,,,,,,,,59,1,0
Okeanos LEV,,1 Round 10 Verno xenom,,,,,,,,,26,5,0
kiNgg LEV,,3 Round 1 xenom Verno Round 7 artzin aspas Round 16 artzin xenom,3 Round 6 artzin aspas xenom Round 13 artzin cortezia xenom Round 15 artzin cortezia aspas,,,,1 Round 7 artzin aspas,,,,96,4,0
Sato LEV,,1 Round 8 cortezia aspas,,2 Round 4 artzin aspas xenom cortezia Round 12 aspas Verno cortezia xenom,,,1 Round 4 cortezia xenom,,,,52,0,0
