,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3 Round 5 pANcada tuyz Round 9 tuyz lukxo Round 18 lukxo pANcada,3 Round 6 dgzin tuyz pANcada Round 7 dgzin tuyz cauanzin Round 17 cauanzin pANcada tuyz,,,,,,,,79,0,0
johnqt SEN,,3 Round 2 tuyz pANcada Round 3 tuyz dgzin Round 9 cauanzin pANcada,3 Round 12 lukxo dgzin tuyz Round 13 pANcada dgzin tuyz Round 18 dgzin tuyz cauanzin,,,1 Round 2 pANcada,1 Round 13 dgzin tuyz,,,,69,7,2
bang SEN,,,,,,,,,,,32,1,0
zekken SEN,,1 Round 8 dgzin tuyz,1 Round 16 pANcada lukxo tuyz,,,,,,,,38,0,0
N4RRATE SEN,,4 Round 1 pANcada dgzin Round 2 dgzin cauanzin Round 6 cauanzin lukxo Round 7 lukxo pANcada,1 Round 4 lukxo cauanzin dgzin,,,,,,,,106,0,0
pANcada LOUD,,,1 Round 2 Zellsis bang N4RRATE,,,,,,,,42,0,0
tuyz LOUD,,,,,,,,,,,33,4,0
cauanzin LOUD,,,,,,,,,,,28,0,0
dgzin LOUD,,3 Round 1 Zellsis bang Round 13 N4RRATE bang Round 15 Zellsis N4RRATE,,,,,,,,,38,0,0
lukxo LOUD,,2 Round 5 bang zekken Round 14 Zellsis johnqt,1 Round 11 Zellsis johnqt zekken,,1 Round 10 johnqt Zellsis N4RRATE zekken bang,,,,,,77,0,0
