,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,2 Round 4 dgzin cauanzin Round 14 pANcada tuyz,1 Round 18 dgzin lukxo tuyz,,,1 Round 18 tuyz,,,,,50,0,1
johnqt SEN,,5 Round 4 lukxo tuyz Round 7 cauanzin tuyz Round 11 pANcada cauanzin Round 19 dgzin tuyz Round 22 dgzin tuyz,,,,,,,,,76,4,0
bang SEN,,2 Round 12 pANcada dgzin Round 13 cauanzin pANcada,1 Round 2 pANcada cauanzin lukxo,1 Round 23 lukxo tuyz pANcada dgzin,,,1 Round 23 dgzin pANcada,,,,50,1,0
zekken SEN,,1 Round 17 dgzin pANcada,3 Round 3 cauanzin tuyz pANcada Round 6 lukxo cauanzin dgzin Round 16 pANcada cauanzin lukxo,,,,,,,,52,1,1
N4RRATE SEN,,4 Round 7 dgzin lukxo Round 13 dgzin lukxo Round 16 dgzin tuyz Round 19 pANcada cauanzin,,,,,,,,,54,4,1
pANcada LOUD,,2 Round 21 N4RRATE zekken Round 23 Zellsis johnqt,1 Round 15 johnqt Zellsis zekken,,1 Round 5 bang johnqt N4RRATE zekken Zellsis,,,,,,59,2,1
tuyz LOUD,,,2 Round 17 zekken bang N4RRATE Round 18 zekken johnqt bang,,,,1 Round 19 N4RRATE johnqt,,,,47,6,0
cauanzin LOUD,,,1 Round 12 Zellsis zekken bang,,,,,,,,21,0,2
dgzin LOUD,,3 Round 7 bang zekken Round 13 Zellsis johnqt Round 19 zekken bang,,,,,,,,,49,0,0
lukxo LOUD,,3 Round 1 bang johnqt Round 8 N4RRATE Zellsis Round 15 bang N4RRATE,3 Round 11 zekken N4RRATE johnqt Round 20 zekken Zellsis N4RRATE Round 22 N4RRATE bang zekken,,,1 Round 22 johnqt,,,,,68,0,0
