Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",G2,Defenders,Defuse
1Haven,2,"""0-2""",G2,Defenders,Elimination
1Haven,3,"""0-3""",G2,Defenders,Defuse
1Haven,4,"""0-4""",G2,Defenders,Elimination
1Haven,5,"""0-5""",G2,Defenders,Defuse
1Haven,6,"""0-6""",G2,Defenders,Defuse
1Haven,7,"""1-6""",FNC,Attackers,Spike Detonation
1Haven,8,"""2-6""",FNC,Attackers,Elimination
1Haven,9,"""2-7""",G2,Defenders,Defuse
1Haven,10,"""2-8""",G2,Defenders,Elimination
1Haven,11,"""2-9""",G2,Defenders,Elimination
1Haven,12,"""3-9""",FNC,Attackers,Elimination
1Haven,13,"""3-10""",FNC,Attackers,Elimination
1Haven,14,"""3-11""",FNC,Attackers,Elimination
1Haven,15,"""3-12""",FNC,Attackers,Spike Detonation
1Haven,16,"""3-13""",FNC,Attackers,Elimination
1Haven,17,"""""",,,
1Haven,18,"""""",,,
1Haven,19,"""""",,,
1Haven,20,"""""",,,
1Haven,21,"""""",,,
1Haven,22,"""""",,,
1Haven,23,"""""",,,
1Haven,24,"""""",,,
