Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",G2,Defenders,Time Expired
2Bind,2,"""1-1""",FNC,Attackers,Spike Detonation
2Bind,3,"""1-2""",FNC,Attackers,Elimination
2Bind,4,"""1-3""",FNC,Attackers,Elimination
2Bind,5,"""1-4""",FNC,Attackers,Elimination
2Bind,6,"""2-4""",G2,Defenders,Defuse
2Bind,7,"""2-5""",FNC,Attackers,Elimination
2Bind,8,"""2-6""",FNC,Attackers,Elimination
2Bind,9,"""3-6""",G2,Defenders,Time Expired
2Bind,10,"""4-6""",G2,Defenders,Defuse
2Bind,11,"""4-7""",FNC,Attackers,Elimination
2Bind,12,"""4-8""",FNC,Attackers,Spike Detonation
2Bind,13,"""5-8""",FNC,Attackers,Spike Detonation
2Bind,14,"""6-8""",FNC,Attackers,Elimination
2Bind,15,"""7-8""",FNC,Attackers,Spike Detonation
2Bind,16,"""8-8""",FNC,Attackers,Spike Detonation
2Bind,17,"""8-9""",G2,Defenders,Defuse
2Bind,18,"""8-10""",G2,Defenders,Defuse
2Bind,19,"""9-10""",FNC,Attackers,Elimination
2Bind,20,"""10-10""",FNC,Attackers,Spike Detonation
2Bind,21,"""11-10""",FNC,Attackers,Spike Detonation
2Bind,22,"""11-11""",G2,Defenders,Elimination
2Bind,23,"""11-12""",G2,Defenders,Elimination
2Bind,24,"""11-13""",G2,Defenders,Defuse
