Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
dos9,BME,Map_1_1Pearl,All,Astra,1.27,221,20,16,6,+4,75%,137,32%,1,1,0
BerserX,BME,Map_1_1Pearl,All,Killjoy,1.17,210,18,14,4,+4,79%,143,22%,1,2,-1
Shiro,BME,Map_1_1Pearl,All,Kayo,0.84,166,13,19,7,-6,67%,106,9%,1,1,0
NcSlasher,BME,Map_1_1Pearl,All,Fade,0.80,163,13,16,5,-3,63%,106,41%,1,3,-2
Famouz,BME,Map_1_1Pearl,All,Neon,0.59,142,11,18,2,-7,54%,88,12%,3,10,-7
Meteor,T1,Map_1_1Pearl,All,Killjoy,1.37,292,25,16,1,+9,71%,195,35%,6,0,+6
stax,T1,Map_1_1Pearl,All,Sova,1.07,174,16,14,4,+2,79%,114,36%,1,1,0
BuZz,T1,Map_1_1Pearl,All,Neon,1.03,201,16,14,7,+2,71%,127,23%,5,3,+2
Sylvan,T1,Map_1_1Pearl,All,Astra,0.85,147,14,16,11,-2,75%,97,30%,2,0,+2
iZu,T1,Map_1_1Pearl,All,Yoru,0.78,149,12,15,5,-3,71%,109,22%,3,3,0
dos9,BME,Map_1_1Pearl,Attack,Astra,0.93,157,7,9,3,-2,75%,95,33%,1,0,+1
BerserX,BME,Map_1_1Pearl,Attack,Killjoy,1.39,272,12,8,1,+4,83%,171,32%,0,2,-2
Shiro,BME,Map_1_1Pearl,Attack,Kayo,0.75,155,5,10,5,-5,58%,92,9%,0,0,0
NcSlasher,BME,Map_1_1Pearl,Attack,Fade,0.44,102,4,9,2,-5,58%,62,44%,1,1,0
Famouz,BME,Map_1_1Pearl,Attack,Neon,0.49,148,5,10,2,-5,50%,100,9%,1,6,-5
Meteor,T1,Map_1_1Pearl,Attack,Killjoy,2.00,412,17,7,1,+10,75%,273,36%,4,0,+4
stax,T1,Map_1_1Pearl,Attack,Sova,0.56,123,5,9,2,-4,67%,80,45%,1,0,+1
BuZz,T1,Map_1_1Pearl,Attack,Neon,0.81,169,7,8,3,-1,75%,106,13%,1,3,-2
Sylvan,T1,Map_1_1Pearl,Attack,Astra,0.41,84,4,9,2,-5,58%,47,38%,0,0,0
iZu,T1,Map_1_1Pearl,Attack,Yoru,0.54,106,4,9,3,-5,67%,88,21%,2,1,+1
dos9,BME,Map_1_1Pearl,Defend,Astra,1.61,286,13,7,3,+6,75%,179,31%,0,1,-1
BerserX,BME,Map_1_1Pearl,Defend,Killjoy,0.95,148,6,6,3,0,75%,114,11%,1,0,+1
Shiro,BME,Map_1_1Pearl,Defend,Kayo,0.92,179,8,9,2,-1,75%,119,9%,1,1,0
NcSlasher,BME,Map_1_1Pearl,Defend,Fade,1.15,226,9,7,3,+2,67%,149,40%,0,2,-2
Famouz,BME,Map_1_1Pearl,Defend,Neon,0.68,136,6,8,0,-2,58%,76,17%,2,4,-2
Meteor,T1,Map_1_1Pearl,Defend,Killjoy,0.74,173,8,9,0,-1,67%,116,33%,2,0,+2
stax,T1,Map_1_1Pearl,Defend,Sova,1.58,226,11,5,2,+6,92%,147,32%,0,1,-1
BuZz,T1,Map_1_1Pearl,Defend,Neon,1.25,234,9,6,4,+3,67%,148,35%,4,0,+4
Sylvan,T1,Map_1_1Pearl,Defend,Astra,1.29,211,10,7,9,+3,92%,146,28%,2,0,+2
iZu,T1,Map_1_1Pearl,Defend,Yoru,1.02,193,8,6,2,+2,75%,131,23%,1,2,-1
