,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Knight BLG,,1 Round 13 Juicy SiuFatBB,1 Round 14 Yuicaw Lysoar Juicy,,,,,,,,42,0,0
whzy BLG,,3 Round 4 Juicy Lysoar Round 7 SiuFatBB Spring Round 8 Spring SiuFatBB,1 Round 2 Yuicaw SiuFatBB Lysoar,1 Round 15 Lysoar Juicy Spring Yuicaw,,,,,,,56,1,0
nephh BLG,,1 Round 12 Yuicaw Spring,,,,,,,,,36,3,0
Levius BLG,,,1 Round 21 Juicy Yuicaw SiuFatBB,,,,,,,,48,1,0
rushia BLG,,5 Round 1 Juicy Lysoar Round 5 Spring SiuFatBB Round 6 Lysoar Juicy Round 18 Lysoar Yuicaw Round 19 SiuFatBB Lysoar,,,,,,,,,34,2,0
Juicy WOL,,2 Round 8 rushia nephh Round 12 rushia Levius,2 Round 6 Knight nephh whzy Round 23 Knight whzy rushia,1 Round 20 whzy nephh Levius rushia,,,1 Round 12 rushia Levius,,,,60,1,1
SiuFatBB WOL,,2 Round 3 Levius nephh Round 22 Knight rushia,,,,,,,,,43,4,0
Yuicaw WOL,,2 Round 12 Knight whzy Round 18 whzy Knight,1 Round 5 nephh Levius Knight,,,,,,,,55,0,0
Spring WOL,,2 Round 2 rushia whzy Round 22 nephh Levius,2 Round 7 rushia Knight Levius Round 10 whzy Levius Knight,1 Round 11 rushia Levius whzy nephh,,,,,,,68,0,0
Lysoar WOL,,4 Round 9 whzy Knight Round 18 Levius nephh Round 21 nephh rushia Round 23 nephh Levius,1 Round 17 whzy nephh rushia,,,,,,,,54,2,0
