Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Abyss,1,"""0-1""",MIBR,Attackers,Elimination
2Abyss,2,"""0-2""",MIBR,Attackers,Elimination
2Abyss,3,"""0-3""",MIBR,Attackers,Spike Detonation
2Abyss,4,"""0-4""",MIBR,Attackers,Spike Detonation
2Abyss,5,"""0-5""",MIBR,Attackers,Spike Detonation
2Abyss,6,"""1-5""",C9,Defenders,Elimination
2Abyss,7,"""2-5""",C9,Defenders,Defuse
2Abyss,8,"""2-6""",MIBR,Attackers,Elimination
2Abyss,9,"""2-7""",MIBR,Attackers,Elimination
2Abyss,10,"""2-8""",MIBR,Attackers,Elimination
2Abyss,11,"""2-9""",MIBR,Attackers,Elimination
2Abyss,12,"""2-10""",MIBR,Attackers,Elimination
2Abyss,13,"""3-10""",MIBR,Attackers,Elimination
2Abyss,14,"""4-10""",MIBR,Attackers,Spike Detonation
2Abyss,15,"""5-10""",MIBR,Attackers,Spike Detonation
2Abyss,16,"""6-10""",MIBR,Attackers,Elimination
2Abyss,17,"""7-10""",MIBR,Attackers,Spike Detonation
2Abyss,18,"""8-10""",MIBR,Attackers,Elimination
2Abyss,19,"""9-10""",MIBR,Attackers,Spike Detonation
2Abyss,20,"""9-11""",C9,Defenders,Elimination
2Abyss,21,"""10-11""",MIBR,Attackers,Elimination
2Abyss,22,"""10-12""",C9,Defenders,Elimination
2Abyss,23,"""10-13""",C9,Defenders,Elimination
2Abyss,24,"""""",,,
