,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,7 Round 2 Monyet xffero Round 12 xffero Jemkin Round 16 Estrella Kushy Round 24 Monyet Estrella Round 30 Kushy Jemkin Round 41 Monyet xffero Round 42 Monyet Kushy,2 Round 3 Jemkin Estrella Kushy Round 28 Kushy Monyet xffero,1 Round 26 Jemkin xffero Monyet Estrella,,,,,,,44,5,0
Dambi NS,,2 Round 11 xffero Monyet Round 29 Monyet Jemkin,3 Round 21 Kushy Jemkin Monyet Round 35 Kushy Estrella xffero Round 38 Estrella Jemkin Kushy,,,,1 Round 35 Estrella xffero,,,,32,2,0
Francis NS,,4 Round 1 Jemkin Monyet Round 31 Monyet Kushy Round 34 xffero Kushy Round 42 xffero Estrella,,,,,,,,,32,9,2
Ivy NS,,7 Round 2 Jemkin Estrella Ivy Round 8 Jemkin Monyet Round 10 Estrella xffero Round 13 Kushy Monyet Round 23 Kushy xffero Round 28 Estrella Jemkin Round 34 Estrella Jemkin,3 Round 17 xffero Kushy Jemkin Round 40 Jemkin xffero Kushy Round 41 Estrella Kushy Jemkin,1 Round 14 xffero Monyet Estrella Kushy,,1 Round 2 Estrella,,,,,39,1,1
margaret NS,,3 Round 4 xffero Estrella Round 27 Kushy Estrella Round 29 Kushy xffero,2 Round 7 Monyet xffero Jemkin Round 13 Jemkin xffero Estrella,,1 Round 37 Estrella xffero Kushy Monyet Jemkin,1 Round 4 Estrella,1 Round 7 Jemkin xffero,,,,44,0,0
Kushy RRQ,,4 Round 1 margaret Francis Round 24 margaret Dambi Round 27 Ivy Persia Round 32 Persia Dambi,,,,,,,,,26,7,1
xffero RRQ,,7 Round 7 Persia Ivy Round 10 Dambi margaret Round 18 Dambi Ivy Round 19 Persia margaret Round 24 Persia Francis Round 34 margaret Ivy Round 36 Francis margaret,1 Round 22 Francis Persia margaret,,,1 Round 16 margaret,1 Round 29 Dambi margaret,,,,36,1,2
Monyet RRQ,,6 Round 21 Francis Ivy Round 29 Persia Ivy Round 32 margaret Francis Round 33 Francis margaret Round 35 margaret Francis Round 38 margaret Dambi,1 Round 16 Francis Persia Ivy,,,,,,,,41,1,0
Jemkin RRQ,,6 Round 17 Dambi Persia Round 18 Persia margaret Round 19 Dambi Francis Round 31 Dambi Francis Round 39 Dambi Ivy Round 42 Persia Francis,3 Round 5 Francis Dambi Persia Round 11 Persia Dambi Francis Round 36 Dambi Ivy Persia,,1 Round 25 Dambi Persia Francis Ivy margaret,,,,,,52,0,3
Estrella RRQ,,7 Round 1 Persia Ivy Round 4 Ivy Persia Round 11 margaret Ivy Round 23 margaret Ivy Round 27 Dambi Francis Round 35 Ivy Persia Round 40 Ivy margaret,1 Round 15 Dambi Francis Persia,,,,,1 Round 25 Ivy margaret Francis,,,38,2,0
