,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Rb NS,,2 Round 3 yoman Papi Round 9 Kr1stal yoman,2 Round 7 Papi yoman UdoTan Round 14 UdoTan yoman Papi,,,1 Round 20 Kr1stal,,,,,36,1,0
Persia NS,,,,1 Round 13 Kr1stal Papi yoman UdoTan,,1 Round 14 ban,,,,,45,0,0
Dambi NS,,4 Round 1 UdoTan yoman Round 3 ban Kr1stal Round 17 UdoTan Papi Round 21 ban yoman,2 Round 18 UdoTan yoman ban Round 20 ban Papi yoman,,,,,,,,57,1,2
Francis NS,,4 Round 1 ban Kr1stal Round 17 yoman Kr1stal Round 18 Kr1stal Papi Round 21 UdoTan Kr1stal,3 Round 2 Papi UdoTan yoman Round 5 yoman UdoTan Kr1stal Round 11 UdoTan ban Papi,1 Round 6 UdoTan Kr1stal yoman Papi,,1 Round 2 yoman,,,,,87,6,0
Ivy NS,,1 Round 9 Papi UdoTan,1 Round 4 Papi yoman UdoTan,,,,,,,,34,2,0
UdoTan GE,,2 Round 14 Ivy Dambi Round 15 Persia Rb,2 Round 10 Dambi Ivy Rb Round 12 Dambi Francis Persia,,,,,,,,58,0,1
ban GE,,6 Round 7 Francis Rb Round 8 Francis Persia Round 11 Dambi Ivy Round 14 Francis Rb Round 15 Dambi Francis Round 19 Francis Rb,,,,1 Round 17 Rb,,,,,61,1,0
Kr1stal GE,,,,,,,,,,,34,0,0
Papi GE,,1 Round 19 Persia Dambi,,1 Round 17 Persia Ivy Francis Dambi,,,,,,,48,1,0
yoman GE,,2 Round 2 Ivy Rb Round 21 Persia Ivy,1 Round 11 Persia Rb Francis,,,1 Round 11 Francis,,,,,39,4,1
