Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Juicy,WOL,Map_1_1Split,All,Raze,1.05,215,16,16,2,0,64%,140,24%,4,4,0
Lysoar,WOL,Map_1_1Split,All,Omen,1.02,188,15,17,7,-2,77%,126,37%,2,0,+2
Spring,WOL,Map_1_1Split,All,Viper,0.99,231,17,16,3,+1,64%,149,25%,4,4,0
SiuFatBB,WOL,Map_1_1Split,All,Fade,0.96,166,12,15,8,-3,68%,112,23%,1,0,+1
Yuicaw,WOL,Map_1_1Split,All,Cypher,0.44,111,8,18,0,-10,41%,81,28%,1,2,-1
Chronicle,FNC,Map_1_1Split,All,Viper,1.27,240,19,12,5,+7,82%,155,25%,1,2,-1
crashies,FNC,Map_1_1Split,All,Fade,1.13,172,14,13,11,+1,77%,125,32%,2,1,+1
kaajak,FNC,Map_1_1Split,All,Yoru,1.07,220,18,13,3,+5,68%,129,21%,4,3,+1
Alfajer,FNC,Map_1_1Split,All,Raze,1.00,267,21,17,3,+4,68%,165,25%,1,4,-3
Boaster,FNC,Map_1_1Split,All,Astra,0.75,139,10,13,6,-3,86%,92,33%,2,2,0
Juicy,WOL,Map_1_1Split,Attack,Raze,1.40,247,9,5,1,+4,80%,162,28%,2,1,+1
Lysoar,WOL,Map_1_1Split,Attack,Omen,1.15,204,8,7,5,+1,80%,135,45%,1,0,+1
Spring,WOL,Map_1_1Split,Attack,Viper,1.16,230,8,6,2,+2,70%,141,29%,3,1,+2
SiuFatBB,WOL,Map_1_1Split,Attack,Fade,1.23,148,5,5,6,0,70%,101,28%,0,0,0
Yuicaw,WOL,Map_1_1Split,Attack,Cypher,0.73,151,6,7,0,-1,50%,102,36%,1,1,0
Chronicle,FNC,Map_1_1Split,Attack,Viper,1.70,288,13,4,3,+9,100%,185,21%,1,0,+1
crashies,FNC,Map_1_1Split,Attack,Fade,1.29,178,9,6,6,+3,92%,134,35%,1,0,+1
kaajak,FNC,Map_1_1Split,Attack,Yoru,1.28,274,13,7,3,+6,75%,163,22%,4,2,+2
Alfajer,FNC,Map_1_1Split,Attack,Raze,1.07,297,12,9,3,+3,75%,192,20%,1,2,-1
Boaster,FNC,Map_1_1Split,Attack,Astra,0.89,122,5,6,4,-1,92%,82,33%,0,1,-1
Juicy,WOL,Map_1_1Split,Defend,Raze,0.76,189,7,11,1,-4,50%,121,21%,2,3,-1
Lysoar,WOL,Map_1_1Split,Defend,Omen,0.91,175,7,10,2,-3,75%,118,29%,1,0,+1
Spring,WOL,Map_1_1Split,Defend,Viper,0.85,233,9,10,1,-1,58%,156,22%,1,3,-2
SiuFatBB,WOL,Map_1_1Split,Defend,Fade,0.74,182,7,10,2,-3,67%,121,19%,1,0,+1
Yuicaw,WOL,Map_1_1Split,Defend,Cypher,0.20,78,2,11,0,-9,33%,64,20%,0,1,-1
Chronicle,FNC,Map_1_1Split,Defend,Viper,0.76,183,6,8,2,-2,60%,119,33%,0,2,-2
crashies,FNC,Map_1_1Split,Defend,Fade,0.93,167,5,7,5,-2,60%,114,29%,1,1,0
kaajak,FNC,Map_1_1Split,Defend,Yoru,0.82,155,5,6,0,-1,60%,87,17%,0,1,-1
Alfajer,FNC,Map_1_1Split,Defend,Raze,0.92,232,9,8,0,+1,60%,132,35%,0,2,-2
Boaster,FNC,Map_1_1Split,Defend,Astra,0.59,161,5,7,2,-2,80%,104,33%,2,1,+1
