,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,3 Round 1 MaKo HYUNMIN Round 3 MaKo free1ng Round 10 BeYN HYUNMIN,,1 Round 4 free1ng BeYN HYUNMIN Flashback,,,,,,,62,0,1
artzin MIBR,,1 Round 7 free1ng MaKo,,,,,,,,,38,1,0
aspas MIBR,,4 Round 3 BeYN Flashback Round 6 BeYN HYUNMIN Round 12 free1ng MaKo Round 15 free1ng HYUNMIN,1 Round 19 MaKo Flashback BeYN,1 Round 18 MaKo HYUNMIN BeYN free1ng,,,,,,,69,0,0
xenom MIBR,,2 Round 11 HYUNMIN free1ng Round 20 BeYN MaKo,,,,,,,,,36,0,0
Verno MIBR,,1 Round 10 MaKo Flashback,1 Round 12 HYUNMIN Flashback BeYN,,,,,,,,39,8,1
free1ng DRX,,2 Round 3 xenom aspas Round 17 aspas xenom,1 Round 1 aspas cortezia Verno,,,,,,,,44,0,0
MaKo DRX,,3 Round 11 cortezia Verno Round 13 cortezia xenom Round 16 xenom aspas,1 Round 15 aspas xenom cortezia,,,,1 Round 15 cortezia xenom,,,,51,3,1
BeYN DRX,,2 Round 8 Verno aspas Round 17 artzin cortezia,,,,,,,,,43,6,0
HYUNMIN DRX,,1 Round 6 xenom Verno,2 Round 5 artzin Verno aspas Round 7 Verno artzin xenom,,,,,,,,36,0,1
Flashback DRX,,3 Round 1 artzin xenom Round 6 artzin aspas Round 8 xenom cortezia,2 Round 2 Verno artzin xenom Round 23 artzin aspas cortezia,,1 Round 21 artzin xenom cortezia Verno aspas,1 Round 1 xenom,,,,,59,0,1
