,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,1 Round 20 LewN PROFEK,,,,1 Round 11 PROFEK,,,,,41,1,1
RieNs TH,,4 Round 4 sociablEE Jamppi Round 6 LewN sociablEE Round 11 Jamppi sociablEE Round 15 Jamppi PROFEK,1 Round 19 Jamppi LewN PROFEK,,,,,1 Round 19 LewN Jamppi PROFEK,,,64,2,0
MiniBoo TH,,4 Round 1 Jamppi sociablEE Round 4 LewN PROFEK Round 7 Jamppi PROFEK Round 12 sociablEE LewN,1 Round 3 MAGNUM PROFEK sociablEE,,,,,,,,42,0,1
Wo0t TH,,4 Round 2 Jamppi LewN Round 10 LewN Jamppi Round 12 PROFEK MAGNUM Round 14 LewN sociablEE,1 Round 7 LewN sociablEE MAGNUM,,,,,,,,47,0,0
benjyfishy TH,,6 Round 3 Jamppi LewN Round 5 MAGNUM PROFEK Round 15 LewN MAGNUM Round 16 sociablEE MAGNUM Round 20 Jamppi sociablEE Round 23 LewN PROFEK,,,,,,,,,62,1,1
MAGNUM BBL,,1 Round 8 benjyfishy Wo0t,,,,,,,,,38,0,0
PROFEK BBL,,3 Round 13 MiniBoo Wo0t Round 15 benjyfishy MiniBoo Round 20 MiniBoo Wo0t,2 Round 10 MiniBoo RieNs Wo0t Round 11 Wo0t benjyfishy RieNs,1 Round 16 MiniBoo RieNs Boo benjyfishy,,,,,,,65,0,0
sociablEE BBL,,3 Round 2 Boo Wo0t Round 19 MiniBoo Wo0t Round 21 benjyfishy Boo,1 Round 14 MiniBoo benjyfishy RieNs,,,,,,,,59,3,0
Jamppi BBL,,1 Round 8 RieNs MiniBoo,1 Round 5 Boo RieNs Wo0t,,,,,,,,64,3,0
LewN BBL,,2 Round 13 Boo RieNs Round 17 Boo benjyfishy,,2 Round 18 MiniBoo Boo RieNs benjyfishy Round 22 Wo0t MiniBoo RieNs Boo,,,,,,,43,0,0
