,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,3 Round 3 Jamppi sociablEE Round 8 sociablEE MAGNUM Round 16 LewN Jamppi,,,,,,,,,45,1,0
RieNs TH,,4 Round 3 LewN MAGNUM Round 11 MAGNUM Jamppi Round 14 PROFEK LewN Round 26 MAGNUM Jamppi,1 Round 6 LewN Jamppi PROFEK,,,1 Round 3 MAGNUM,,,,,54,7,2
MiniBoo TH,,2 Round 7 LewN PROFEK Round 13 PROFEK MAGNUM,1 Round 14 MAGNUM Jamppi sociablEE,,,1 Round 20 Jamppi,,,,,33,1,1
Wo0t TH,,1 Round 15 Jamppi sociablEE,2 Round 16 MAGNUM PROFEK sociablEE Round 19 LewN sociablEE PROFEK,,,,,,,,47,0,1
benjyfishy TH,,4 Round 8 PROFEK LewN Round 10 MAGNUM Jamppi Round 13 sociablEE Jamppi Round 23 LewN MAGNUM,1 Round 25 LewN Jamppi PROFEK,1 Round 12 Jamppi sociablEE PROFEK MAGNUM,,1 Round 12 MAGNUM,1 Round 8 LewN PROFEK,,,,73,0,0
MAGNUM BBL,,2 Round 3 Boo benjyfishy Round 10 MiniBoo Wo0t,1 Round 7 Boo RieNs benjyfishy,,,,,,,,37,0,1
PROFEK BBL,,3 Round 2 RieNs MiniBoo Round 11 MiniBoo RieNs Round 20 Wo0t benjyfishy,,2 Round 5 MiniBoo Boo RieNs Wo0t Round 23 Wo0t RieNs benjyfishy Boo,,,,,,,45,1,0
sociablEE BBL,,6 Round 3 Wo0t MiniBoo Round 7 Wo0t MiniBoo Round 12 MiniBoo RieNs Round 18 Boo benjyfishy Round 21 benjyfishy RieNs Round 22 benjyfishy Boo,,,,1 Round 7 MiniBoo,,,,,52,1,1
Jamppi BBL,,5 Round 1 RieNs Wo0t Round 20 Boo MiniBoo Round 21 Boo MiniBoo Round 24 benjyfishy Boo Round 26 Boo MiniBoo,,,,,,,,,43,7,1
LewN BBL,,5 Round 4 benjyfishy Wo0t Round 11 Wo0t benjyfishy Round 14 Wo0t Boo Round 19 Boo MiniBoo Round 25 RieNs Wo0t,3 Round 2 benjyfishy Wo0t Boo Round 8 RieNs Wo0t Boo Round 17 RieNs Wo0t MiniBoo,,,1 Round 11 benjyfishy,,,,,73,1,0
