Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""1-0""",BLG,Defenders,Elimination
2Ascent,2,"""2-0""",BLG,Defenders,Elimination
2Ascent,3,"""2-1""",TE,Attackers,Elimination
2Ascent,4,"""3-1""",BLG,Defenders,Elimination
2Ascent,5,"""4-1""",BLG,Defenders,Elimination
2Ascent,6,"""5-1""",BLG,Defenders,Defuse
2Ascent,7,"""6-1""",BLG,Defenders,Elimination
2Ascent,8,"""6-2""",TE,Attackers,Spike Detonation
2Ascent,9,"""7-2""",BLG,Defenders,Elimination
2Ascent,10,"""7-3""",TE,Attackers,Spike Detonation
2Ascent,11,"""8-3""",BLG,Defenders,Elimination
2Ascent,12,"""9-3""",BLG,Defenders,Elimination
2Ascent,13,"""10-3""",TE,Attackers,Elimination
2Ascent,14,"""11-3""",TE,Attackers,Elimination
2Ascent,15,"""12-3""",TE,Attackers,Elimination
2Ascent,16,"""12-4""",BLG,Defenders,Defuse
2Ascent,17,"""12-5""",BLG,Defenders,Elimination
2Ascent,18,"""13-5""",TE,Attackers,Elimination
2Ascent,19,"""""",,,
2Ascent,20,"""""",,,
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
