Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
vo0kashu,DRG,All_Maps,All,"Iso, Cypher",1.17,233,53,45,7,+8,65%,153,37%,8,4,+4
Nicc,DRG,All_Maps,All,"Sova, Breach",0.96,175,37,45,27,-8,78%,104,24%,7,6,+1
Flex1n,DRG,All_Maps,All,"Omen, Brimstone",0.95,191,41,50,28,-9,67%,128,22%,5,5,0
SpiritZ1,DRG,All_Maps,All,Yoru,0.84,211,43,53,13,-10,68%,139,29%,7,11,-4
Cangshu,DRG,All_Maps,All,"Cypher, Fade",0.65,155,33,51,17,-18,70%,106,32%,4,6,-2
slowly,TYL,All_Maps,All,"Sova, Fade, Tejo",1.25,261,56,39,13,+17,76%,161,23%,2,3,-1
Ninebody,TYL,All_Maps,All,"Jett, Yoru, Neon",1.18,239,55,42,15,+13,71%,159,24%,11,11,0
Scales,TYL,All_Maps,All,"Breach, Viper",1.12,210,47,40,29,+7,76%,143,41%,9,11,-2
zjc,TYL,All_Maps,All,"Cypher, Raze",1.10,222,52,42,6,+10,76%,141,30%,4,4,0
waituu,TYL,All_Maps,All,"Omen, Brimstone",0.86,161,34,44,29,-10,83%,98,21%,6,2,+4
vo0kashu,DRG,All_Maps,Attack,"Iso, Cypher",1.18,257,30,28,6,+2,71%,165,37%,6,1,+5
Nicc,DRG,All_Maps,Attack,"Sova, Breach",0.69,142,17,27,9,-10,74%,84,28%,4,2,+2
Flex1n,DRG,All_Maps,Attack,"Omen, Brimstone",0.86,200,22,29,12,-7,65%,135,24%,4,4,0
SpiritZ1,DRG,All_Maps,Attack,Yoru,0.61,156,17,30,7,-13,65%,107,31%,0,6,-6
Cangshu,DRG,All_Maps,Attack,"Cypher, Fade",0.70,157,17,28,10,-11,76%,109,33%,3,4,-1
slowly,TYL,All_Maps,Attack,"Sova, Fade, Tejo",0.80,182,18,22,6,-4,62%,118,24%,1,3,-2
Ninebody,TYL,All_Maps,Attack,"Jett, Yoru, Neon",1.09,241,24,20,8,+4,69%,144,22%,5,3,+2
Scales,TYL,All_Maps,Attack,"Breach, Viper",1.24,237,23,19,12,+4,76%,168,38%,5,4,+1
zjc,TYL,All_Maps,Attack,"Cypher, Raze",0.81,154,18,20,2,-2,59%,100,17%,2,3,-1
waituu,TYL,All_Maps,Attack,"Omen, Brimstone",0.99,190,19,23,17,-4,86%,115,23%,2,1,+1
vo0kashu,DRG,All_Maps,Defend,"Iso, Cypher",1.17,210,23,17,1,+6,59%,140,37%,2,3,-1
Nicc,DRG,All_Maps,Defend,"Sova, Breach",1.27,207,20,18,18,+2,83%,126,21%,3,4,-1
Flex1n,DRG,All_Maps,Defend,"Omen, Brimstone",1.05,190,19,21,16,-2,69%,120,20%,1,1,0
SpiritZ1,DRG,All_Maps,Defend,Yoru,1.12,265,26,23,6,+3,72%,176,29%,7,5,+2
Cangshu,DRG,All_Maps,Defend,"Cypher, Fade",0.58,157,16,23,7,-7,62%,103,30%,1,2,-1
slowly,TYL,All_Maps,Defend,"Sova, Fade, Tejo",1.64,305,38,17,7,+21,88%,197,23%,1,0,+1
Ninebody,TYL,All_Maps,Defend,"Jett, Yoru, Neon",1.27,259,31,22,7,+9,74%,171,32%,6,8,-2
Scales,TYL,All_Maps,Defend,"Breach, Viper",1.01,189,24,21,17,+3,76%,122,47%,4,7,-3
zjc,TYL,All_Maps,Defend,"Cypher, Raze",1.35,268,34,22,4,+12,91%,176,38%,2,1,+1
waituu,TYL,All_Maps,Defend,"Omen, Brimstone",0.75,131,15,21,12,-6,79%,84,17%,4,1,+3
