,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,3 Round 3 gyen Meiy Round 9 Jinboong SSeeS Round 13 Meiy Jinboong,1 Round 10 Akame Meiy SSeeS Famouz,,,,,,,,47,1,1
BerserX BME,,3 Round 1 Akame Meiy Round 3 Akame SSeeS Round 17 Meiy Jinboong,3 Round 4 Meiy Akame gyen Round 9 Akame gyen Meiy Round 14 Akame Meiy Jinboong,,,,,,,,61,1,1
NcSlasher BME,,3 Round 2 Jinboong gyen Round 19 Akame Meiy Round 21 Akame Meiy,,,,,,,,,26,5,0
Shiro BME,,6 Round 2 SSeeS Akame Round 5 Meiy Jinboong Round 12 Meiy Jinboong Round 13 gyen SSeeS Round 16 Akame SSeeS Round 18 Jinboong Meiy,,,,,1 Round 13 SSeeS gyen,,,,61,1,1
dos9 BME,,1 Round 7 Akame Meiy,,1 Round 22 Jinboong Meiy Akame SSeeS,,,,,,,41,0,0
Jinboong DFM,,3 Round 12 dos9 Famouz Round 13 NcSlasher dos9 Round 21 NcSlasher Famouz,,,,,,,,,42,4,2
Meiy DFM,,4 Round 1 Shiro NcSlasher Round 7 Shiro BerserX Round 10 dos9 Shiro Round 23 Shiro dos9,,1 Round 20 dos9 Shiro Famouz NcSlasher,,1 Round 18 Shiro,,,,,54,3,1
Akame DFM,,3 Round 6 Shiro dos9 Round 21 dos9 Shiro Round 22 Famouz BerserX,1 Round 17 Famouz Shiro BerserX,,,,,,,,58,1,0
SSeeS DFM,,1 Round 15 NcSlasher Famouz,,,,1 Round 10 Famouz,,,,,37,1,1
gyen DFM,,3 Round 6 NcSlasher Famouz Round 7 NcSlasher dos9 Round 11 Famouz NcSlasher,1 Round 9 Shiro Famouz NcSlasher,,,,,,,,64,0,1
