,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,4 Round 12 batujnax Governor Round 13 Governor batujnax Round 16 batujnax AvovA Round 17 Governor MOLSI,,1 Round 2 Governor MOLSI AvovA batujnax,,,,,,,64,3,0
Flickless GX,,3 Round 8 Governor MOLSI Round 10 AvovA MOLSI Round 18 MOLSI AvovA,,,,,,,,,58,3,0
ara GX,,1 Round 9 AvovA Governor,4 Round 1 Governor batujnax AvovA Round 10 Governor florescent batujnax Round 15 batujnax Governor AvovA Round 20 Governor AvovA MOLSI,,,,,,,,55,0,0
runneR GX,,3 Round 9 florescent MOLSI Round 15 MOLSI florescent Round 18 batujnax florescent,1 Round 11 MOLSI AvovA florescent,,,,,,,,42,1,0
westside GX,,2 Round 11 Governor batujnax Round 13 MOLSI AvovA,2 Round 6 Governor AvovA MOLSI Round 16 florescent Governor MOLSI,1 Round 14 AvovA Governor florescent batujnax,,,1 Round 13 MOLSI AvovA,,,,73,0,0
MOLSI APK,,3 Round 3 westside Cloud Round 5 runneR westside Round 8 ara Cloud,,,,,,,,,44,2,0
AvovA APK,,2 Round 8 Flickless westside Round 9 Cloud Flickless,,,,,,,,,40,1,0
Governor APK,,1 Round 19 Cloud westside,1 Round 6 ara Flickless Cloud,,,,,,,,47,2,0
florescent APK,,4 Round 1 Cloud Flickless Round 5 Flickless Cloud Round 13 ara runneR Round 19 Flickless ara,2 Round 4 Flickless runneR ara Round 7 runneR Cloud ara,,,,,,,,63,0,0
batujnax APK,,1 Round 6 westside runneR,,,,,1 Round 6 westside runneR,,,,33,1,0
