,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,1 Round 12 f0rsakeN Jinggg,1 Round 22 f0rsakeN mindfreak something,,,,,,,,35,1,0
MaKo DRX,,2 Round 5 f0rsakeN mindfreak Round 10 Jinggg mindfreak,,,,,,,,,31,1,0
BeYN DRX,,7 Round 3 f0rsakeN mindfreak Round 8 mindfreak f0rsakeN Round 9 something d4v41 Round 11 f0rsakeN Jinggg Round 13 Jinggg something Round 20 mindfreak d4v41 Round 21 d4v41 something,,,,,2 Round 9 d4v41 something Round 13 Jinggg something,,,,55,5,1
HYUNMIN DRX,,4 Round 12 something d4v41 Round 13 d4v41 mindfreak Round 15 something Jinggg Round 16 f0rsakeN mindfreak,,,,,,,,,67,1,0
Flashback DRX,,3 Round 9 mindfreak f0rsakeN Round 14 f0rsakeN mindfreak Round 21 Jinggg f0rsakeN,,1 Round 17 Jinggg mindfreak f0rsakeN d4v41,,1 Round 10 d4v41,1 Round 17 d4v41 f0rsakeN,,,,62,1,0
Jinggg PRX,,1 Round 1 HYUNMIN MaKo,1 Round 2 Flashback MaKo HYUNMIN,,,,,,,,55,0,1
mindfreak PRX,,3 Round 3 Flashback MaKo Round 4 free1ng HYUNMIN Round 6 HYUNMIN MaKo,,,,,,,,,37,0,0
f0rsakeN PRX,,3 Round 4 BeYN MaKo Round 13 free1ng MaKo Round 18 Flashback free1ng,3 Round 6 BeYN Flashback free1ng Round 10 HYUNMIN MaKo free1ng Round 19 HYUNMIN MaKo free1ng,,,,,,,,45,1,0
d4v41 PRX,,3 Round 7 MaKo free1ng Round 8 HYUNMIN BeYN Round 9 HYUNMIN Flashback,,,,,,,,,58,2,0
something PRX,,4 Round 3 BeYN free1ng Round 5 MaKo BeYN Round 9 free1ng MaKo Round 17 HYUNMIN MaKo,,,,,1 Round 3 BeYN free1ng,,,,55,5,0
