Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",BME,Defenders,Elimination
2Bind,2,"""2-0""",BME,Defenders,Defuse
2Bind,3,"""3-0""",BME,Defenders,Elimination
2Bind,4,"""4-0""",BME,Defenders,Elimination
2Bind,5,"""4-1""",T1,Attackers,Elimination
2Bind,6,"""5-1""",BME,Defenders,Defuse
2Bind,7,"""6-1""",BME,Defenders,Defuse
2Bind,8,"""7-1""",BME,Defenders,Elimination
2Bind,9,"""8-1""",BME,Defenders,Elimination
2Bind,10,"""9-1""",BME,Defenders,Elimination
2Bind,11,"""9-2""",T1,Attackers,Elimination
2Bind,12,"""9-3""",T1,Attackers,Elimination
2Bind,13,"""9-4""",BME,Defenders,Defuse
2Bind,14,"""9-5""",BME,Defenders,Elimination
2Bind,15,"""9-6""",BME,Defenders,Elimination
2Bind,16,"""10-6""",T1,Attackers,Spike Detonation
2Bind,17,"""10-7""",BME,Defenders,Defuse
2Bind,18,"""11-7""",T1,Attackers,Elimination
2Bind,19,"""11-8""",BME,Defenders,Elimination
2Bind,20,"""12-8""",T1,Attackers,Spike Detonation
2Bind,21,"""13-8""",T1,Attackers,Elimination
2Bind,22,"""""",,,
2Bind,23,"""""",,,
2Bind,24,"""""",,,
