,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,3 Round 3 keiko paTiTek Round 16 kamo keiko Round 17 kamo paTiTek,,,,,,,,,55,3,0
ZmjjKK EDG,,1 Round 13 kamyk paTiTek,,1 Round 5 nAts paTiTek kamo keiko,,,,,,,52,0,0
Smoggy EDG,,2 Round 15 nAts kamo Round 19 kamyk kamo,,1 Round 9 kamo paTiTek keiko kamyk,,1 Round 19 kamo,,,,,60,2,0
S1Mon EDG,,2 Round 11 kamo paTiTek Round 14 keiko nAts,1 Round 10 keiko kamyk nAts,,,1 Round 13 nAts,,,,,56,3,2
CHICHOO EDG,,3 Round 6 paTiTek kamo Round 10 kamo paTiTek Round 11 nAts kamyk,2 Round 1 paTiTek kamo kamyk Round 12 kamyk kamo paTiTek,,,,,,,,76,0,0
paTiTek TL,,2 Round 7 S1Mon nobody Round 12 S1Mon ZmjjKK,1 Round 2 nobody CHICHOO S1Mon,,,,,,,,47,1,0
nAts TL,,3 Round 4 ZmjjKK nobody Round 14 CHICHOO nobody Round 16 CHICHOO ZmjjKK,1 Round 13 nobody ZmjjKK S1Mon,,,,,,,,60,1,1
kamyk TL,,3 Round 8 ZmjjKK Smoggy Round 9 CHICHOO ZmjjKK Round 18 CHICHOO S1Mon,,,,,,,,,51,1,0
keiko TL,,2 Round 1 ZmjjKK Smoggy Round 10 nobody Smoggy,,,,,,,,,33,0,0
kamo TL,,4 Round 4 CHICHOO Smoggy Round 8 CHICHOO nobody Round 15 nobody S1Mon Round 19 nobody S1Mon,,,,,,,,,57,0,0
