Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""1-0""",KRÜ,Defenders,Defuse
3Haven,2,"""2-0""",KRÜ,Defenders,Defuse
3Haven,3,"""2-1""",C9,Attackers,Spike Detonation
3Haven,4,"""3-1""",KRÜ,Defenders,Defuse
3Haven,5,"""4-1""",KRÜ,Defenders,Elimination
3Haven,6,"""5-1""",KRÜ,Defenders,Elimination
3Haven,7,"""5-2""",C9,Attackers,Elimination
3Haven,8,"""5-3""",C9,Attackers,Elimination
3Haven,9,"""6-3""",KRÜ,Defenders,Defuse
3Haven,10,"""7-3""",KRÜ,Defenders,Elimination
3Haven,11,"""8-3""",KRÜ,Defenders,Elimination
3Haven,12,"""9-3""",KRÜ,Defenders,Defuse
3Haven,13,"""9-4""",KRÜ,Defenders,Defuse
3Haven,14,"""9-5""",KRÜ,Defenders,Elimination
3Haven,15,"""10-5""",C9,Attackers,Elimination
3Haven,16,"""10-6""",KRÜ,Defenders,Defuse
3Haven,17,"""11-6""",C9,Attackers,Elimination
3Haven,18,"""12-6""",C9,Attackers,Elimination
3Haven,19,"""13-6""",C9,Attackers,Elimination
3Haven,20,"""""",,,
3Haven,21,"""""",,,
3Haven,22,"""""",,,
3Haven,23,"""""",,,
3Haven,24,"""""",,,
