,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,3 Round 5 LuoK1ng FengF Round 13 Biank FengF Round 18 heybay FengF,1 Round 6 FengF Kai Biank,,,,,,,,55,0,0
trexx VIT,,1 Round 1 FengF Kai,1 Round 2 Kai FengF LuoK1ng,,,1 Round 1 LuoK1ng,,,,,46,0,1
ceNder VIT,,1 Round 8 FengF LuoK1ng,1 Round 10 Biank heybay FengF ceNder,,,,,,,,29,3,0
Kicks VIT,,2 Round 12 LuoK1ng FengF Round 13 Kai LuoK1ng,,,,,,,,,40,5,0
runneR VIT,,1 Round 14 Biank Kai,,,,,,,,,46,0,0
Biank TE,,2 Round 17 ceNder trexx Round 20 ceNder Sayf,,,,,,,,,44,1,1
LuoK1ng TE,,2 Round 11 ceNder trexx Round 18 Kai Sayf,4 Round 1 ceNder runneR Sayf LuoK1ng Round 4 runneR ceNder Kicks Round 12 Sayf ceNder runneR Round 15 trexx runneR Kicks,,,,,,,,68,4,0
heybay TE,,4 Round 7 runneR Kicks Round 9 Sayf trexx Round 11 runneR Sayf Round 14 Kicks runneR,,1 Round 16 trexx Sayf runneR Kicks,,,,,,,78,2,0
FengF TE,,2 Round 15 ceNder Sayf Round 20 runneR trexx,1 Round 14 Sayf trexx ceNder FengF,,,1 Round 14 ceNder,,,,,62,1,1
Kai TE,,2 Round 7 ceNder trexx Round 8 trexx Kicks,1 Round 18 Kicks ceNder trexx,,,,,,,,54,0,0
