Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""0-1""",DRX,Defenders,Elimination
1Ascent,2,"""0-2""",DRX,Defenders,Elimination
1Ascent,3,"""0-3""",DRX,Defenders,Elimination
1Ascent,4,"""0-4""",DRX,Defenders,Elimination
1Ascent,5,"""1-4""",PRX,Attackers,Spike Detonation
1Ascent,6,"""1-5""",DRX,Defenders,Elimination
1Ascent,7,"""1-6""",DRX,Defenders,Elimination
1Ascent,8,"""1-7""",DRX,Defenders,Elimination
1Ascent,9,"""1-8""",DRX,Defenders,Elimination
1Ascent,10,"""2-8""",PRX,Attackers,Elimination
1Ascent,11,"""2-9""",DRX,Defenders,Elimination
1Ascent,12,"""3-9""",PRX,Attackers,Elimination
1Ascent,13,"""4-9""",DRX,Defenders,Elimination
1Ascent,14,"""5-9""",DRX,Defenders,Elimination
1Ascent,15,"""5-10""",PRX,Attackers,Elimination
1Ascent,16,"""6-10""",DRX,Defenders,Elimination
1Ascent,17,"""7-10""",DRX,Defenders,Elimination
1Ascent,18,"""8-10""",DRX,Defenders,Defuse
1Ascent,19,"""9-10""",DRX,Defenders,Elimination
1Ascent,20,"""10-10""",DRX,Defenders,Elimination
1Ascent,21,"""10-11""",PRX,Attackers,Elimination
1Ascent,22,"""10-12""",PRX,Attackers,Elimination
1Ascent,23,"""11-12""",DRX,Defenders,Elimination
1Ascent,24,"""12-12""",DRX,Defenders,Time Expired
1Ascent,25,"""12-13""",DRX,Defenders,Elimination
1Ascent,26,"""13-13""",DRX,Defenders,Elimination
1Ascent,27,"""14-13""",PRX,Attackers,Elimination
1Ascent,28,"""15-13""",DRX,Defenders,Elimination
