Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",M8,Attackers,Elimination
3Lotus,2,"""2-0""",M8,Attackers,Elimination
3Lotus,3,"""2-1""",FUT,Defenders,Defuse
3Lotus,4,"""3-1""",M8,Attackers,Elimination
3Lotus,5,"""3-2""",FUT,Defenders,Defuse
3Lotus,6,"""3-3""",FUT,Defenders,Elimination
3Lotus,7,"""3-4""",FUT,Defenders,Elimination
3Lotus,8,"""3-5""",FUT,Defenders,Defuse
3Lotus,9,"""3-6""",FUT,Defenders,Elimination
3Lotus,10,"""3-7""",FUT,Defenders,Defuse
3Lotus,11,"""4-7""",M8,Attackers,Elimination
3Lotus,12,"""5-7""",M8,Attackers,Elimination
3Lotus,13,"""5-8""",M8,Attackers,Elimination
3Lotus,14,"""5-9""",M8,Attackers,Elimination
3Lotus,15,"""6-9""",FUT,Defenders,Elimination
3Lotus,16,"""6-10""",M8,Attackers,Elimination
3Lotus,17,"""6-11""",M8,Attackers,Elimination
3Lotus,18,"""6-12""",M8,Attackers,Elimination
3Lotus,19,"""7-12""",FUT,Defenders,Defuse
3Lotus,20,"""8-12""",FUT,Defenders,Defuse
3Lotus,21,"""9-12""",FUT,Defenders,Defuse
3Lotus,22,"""10-12""",FUT,Defenders,Defuse
3Lotus,23,"""11-12""",FUT,Defenders,Defuse
3Lotus,24,"""12-12""",FUT,Defenders,Elimination
3Lotus,25,"""13-12""",M8,Attackers,Elimination
3Lotus,26,"""13-13""",M8,Attackers,Elimination
3Lotus,27,"""13-14""",FUT,Defenders,Elimination
3Lotus,28,"""14-14""",FUT,Defenders,Elimination
3Lotus,29,"""15-14""",M8,Attackers,Elimination
3Lotus,30,"""16-14""",FUT,Defenders,Defuse
