Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
stew,JDG,Map_1_1Pearl,All,Jett,,349,28,13,1,+15,,,,,,
Z1yan,JDG,Map_1_1Pearl,All,Killjoy,,215,19,12,5,+7,,,,,,
jkuro,JDG,Map_1_1Pearl,All,Astra,,190,14,14,10,0,,,,,,
Babyblue,JDG,Map_1_1Pearl,All,Fade,,167,12,16,8,-4,,,,,,
MrCANI,JDG,Map_1_1Pearl,All,Kayo,,146,12,16,8,-4,,,,,,
happywei,XLG,Map_1_1Pearl,All,Astra,,275,19,16,9,+3,,,,,,
Viva,XLG,Map_1_1Pearl,All,Killjoy,,255,20,14,4,+6,,,,,,
Rarga,XLG,Map_1_1Pearl,All,Neon,,131,10,19,3,-9,,,,,,
coconut,XLG,Map_1_1Pearl,All,Sova,,129,11,17,3,-6,,,,,,
YOU,XLG,Map_1_1Pearl,All,Kayo,,122,9,17,13,-8,,,,,,
stew,JDG,Map_1_1Pearl,Attack,Jett,,,,,,,,,
Z1yan,JDG,Map_1_1Pearl,Attack,Killjoy,,,,,,,,,
jkuro,JDG,Map_1_1Pearl,Attack,Astra,,,,,,,,,
Babyblue,JDG,Map_1_1Pearl,Attack,Fade,,,,,,,,,
MrCANI,JDG,Map_1_1Pearl,Attack,Kayo,,,,,,,,,
happywei,XLG,Map_1_1Pearl,Attack,Astra,,,,,,,,,
Viva,XLG,Map_1_1Pearl,Attack,Killjoy,,,,,,,,,
Rarga,XLG,Map_1_1Pearl,Attack,Neon,,,,,,,,,
coconut,XLG,Map_1_1Pearl,Attack,Sova,,,,,,,,,
YOU,XLG,Map_1_1Pearl,Attack,Kayo,,,,,,,,,
stew,JDG,Map_1_1Pearl,Defend,Jett,,,,,,,,,
Z1yan,JDG,Map_1_1Pearl,Defend,Killjoy,,,,,,,,,
jkuro,JDG,Map_1_1Pearl,Defend,Astra,,,,,,,,,
Babyblue,JDG,Map_1_1Pearl,Defend,Fade,,,,,,,,,
MrCANI,JDG,Map_1_1Pearl,Defend,Kayo,,,,,,,,,
happywei,XLG,Map_1_1Pearl,Defend,Astra,,,,,,,,,
Viva,XLG,Map_1_1Pearl,Defend,Killjoy,,,,,,,,,
Rarga,XLG,Map_1_1Pearl,Defend,Neon,,,,,,,,,
coconut,XLG,Map_1_1Pearl,Defend,Sova,,,,,,,,,
YOU,XLG,Map_1_1Pearl,Defend,Kayo,,,,,,,,,
