Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Less,VIT,Map_1_1Haven,All,Cypher,1.10,200,18,16,4,+2,79%,134,26%,3,1,+2
UNFAKE,VIT,Map_1_1Haven,All,Sova,1.03,197,18,18,3,0,75%,130,63%,5,2,+3
Derke,VIT,Map_1_1Haven,All,Yoru,1.00,218,19,18,4,+1,54%,156,27%,3,6,-3
KovaQ,VIT,Map_1_1Haven,All,Iso,0.83,187,15,20,5,-5,58%,119,28%,0,2,-2
Kicks,VIT,Map_1_1Haven,All,Omen,0.75,166,12,18,9,-6,50%,117,23%,0,2,-2
RieNs,TH,Map_1_1Haven,All,Sova,1.54,298,24,15,10,+9,75%,205,33%,1,1,0
MiniBoo,TH,Map_1_1Haven,All,Yoru,1.33,281,26,17,3,+9,75%,186,43%,6,2,+4
Boo,TH,Map_1_1Haven,All,Omen,1.08,189,16,14,11,+2,75%,102,37%,4,4,0
Wo0t,TH,Map_1_1Haven,All,Iso,0.67,171,15,18,4,-3,58%,109,45%,0,3,-3
benjyfishy,TH,Map_1_1Haven,All,Cypher,0.55,127,9,18,6,-9,63%,79,52%,2,1,+1
Less,VIT,Map_1_1Haven,Attack,Cypher,1.23,248,11,10,1,+1,67%,165,25%,1,0,+1
UNFAKE,VIT,Map_1_1Haven,Attack,Sova,0.54,109,5,10,0,-5,58%,67,29%,1,2,-1
Derke,VIT,Map_1_1Haven,Attack,Yoru,1.00,218,9,10,2,-1,42%,168,25%,0,6,-6
KovaQ,VIT,Map_1_1Haven,Attack,Iso,0.32,106,4,11,1,-7,50%,61,11%,0,2,-2
Kicks,VIT,Map_1_1Haven,Attack,Omen,0.37,108,3,12,4,-9,25%,81,21%,0,0,0
RieNs,TH,Map_1_1Haven,Attack,Sova,1.28,221,8,8,6,0,67%,167,59%,0,1,-1
MiniBoo,TH,Map_1_1Haven,Attack,Yoru,0.58,177,8,11,1,-3,50%,116,44%,0,2,-2
Boo,TH,Map_1_1Haven,Attack,Omen,1.08,223,9,9,7,0,67%,108,50%,3,3,0
Wo0t,TH,Map_1_1Haven,Attack,Iso,0.60,164,7,11,1,-4,42%,110,44%,0,2,-2
benjyfishy,TH,Map_1_1Haven,Attack,Cypher,0.49,135,5,11,3,-6,58%,75,46%,0,1,-1
Less,VIT,Map_1_1Haven,Defend,Cypher,0.97,154,7,6,3,+1,92%,102,28%,2,1,+1
UNFAKE,VIT,Map_1_1Haven,Defend,Sova,1.52,286,13,8,3,+5,92%,193,83%,4,0,+4
Derke,VIT,Map_1_1Haven,Defend,Yoru,0.99,218,10,8,2,+2,67%,144,29%,3,0,+3
KovaQ,VIT,Map_1_1Haven,Defend,Iso,1.35,269,11,9,4,+2,67%,176,38%,0,0,0
Kicks,VIT,Map_1_1Haven,Defend,Omen,1.12,226,9,6,5,+3,75%,153,24%,0,2,-2
RieNs,TH,Map_1_1Haven,Defend,Sova,1.79,376,16,7,4,+9,83%,242,22%,1,0,+1
MiniBoo,TH,Map_1_1Haven,Defend,Yoru,2.09,385,18,6,2,+12,100%,255,43%,6,0,+6
Boo,TH,Map_1_1Haven,Defend,Omen,1.07,155,7,5,4,+2,83%,96,26%,1,1,0
Wo0t,TH,Map_1_1Haven,Defend,Iso,0.74,179,8,7,3,+1,75%,107,47%,0,1,-1
benjyfishy,TH,Map_1_1Haven,Defend,Cypher,0.61,121,4,7,3,-3,67%,83,60%,2,0,+2
