Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zekken,SEN,All_Maps,All,"Jett, Yoru",1.35,275,45,32,9,+13,82%,169,26%,10,8,+2
bang,SEN,All_Maps,All,"Omen, Astra",1.18,228,36,28,20,+8,82%,137,26%,4,3,+1
johnqt,SEN,All_Maps,All,"Kayo, Tejo",1.04,207,33,28,16,+5,86%,149,22%,3,0,+3
Zellsis,SEN,All_Maps,All,Vyse,1.03,175,29,27,12,+2,77%,114,24%,3,7,-4
N4RRATE,SEN,All_Maps,All,"Tejo, Fade",0.94,200,29,32,24,-3,77%,131,25%,4,3,+1
mitch,C9,All_Maps,All,Sova,1.17,215,35,32,10,+3,73%,142,23%,5,4,+1
v1c,C9,All_Maps,All,"Omen, Astra",0.93,167,26,33,17,-7,77%,116,40%,3,2,+1
OXY,C9,All_Maps,All,"Yoru, Jett",0.89,191,30,34,11,-4,70%,126,32%,4,9,-5
Xeppaa,C9,All_Maps,All,"Vyse, Yoru",0.86,192,27,36,15,-9,68%,137,36%,2,3,-1
neT,C9,All_Maps,All,"Deadlock, Cypher",0.60,157,24,37,7,-13,66%,95,26%,6,5,+1
zekken,SEN,All_Maps,Attack,"Jett, Yoru",0.95,238,19,20,6,-1,77%,148,28%,3,7,-4
bang,SEN,All_Maps,Attack,"Omen, Astra",1.20,231,19,14,7,+5,82%,144,26%,1,2,-1
johnqt,SEN,All_Maps,Attack,"Kayo, Tejo",0.79,156,11,16,10,-5,82%,104,17%,1,0,+1
Zellsis,SEN,All_Maps,Attack,Vyse,1.22,185,15,13,8,+2,86%,120,30%,1,4,-3
N4RRATE,SEN,All_Maps,Attack,"Tejo, Fade",0.90,201,15,17,8,-2,77%,127,25%,2,2,0
mitch,C9,All_Maps,Attack,Sova,0.72,127,11,17,4,-6,68%,89,22%,1,4,-3
v1c,C9,All_Maps,Attack,"Omen, Astra",1.29,243,20,18,11,+2,77%,168,45%,1,0,+1
OXY,C9,All_Maps,Attack,"Yoru, Jett",0.35,129,8,20,4,-12,64%,92,41%,1,6,-5
Xeppaa,C9,All_Maps,Attack,"Vyse, Yoru",0.73,159,11,19,6,-8,59%,132,31%,0,2,-2
neT,C9,All_Maps,Attack,"Deadlock, Cypher",0.82,203,16,19,2,-3,68%,121,36%,3,3,0
zekken,SEN,All_Maps,Defend,"Jett, Yoru",1.75,313,26,12,3,+14,86%,190,24%,7,1,+6
bang,SEN,All_Maps,Defend,"Omen, Astra",1.16,227,17,14,13,+3,82%,129,27%,3,1,+2
johnqt,SEN,All_Maps,Defend,"Kayo, Tejo",1.29,258,22,12,6,+10,91%,195,25%,2,0,+2
Zellsis,SEN,All_Maps,Defend,Vyse,0.84,165,14,14,4,0,68%,108,18%,2,3,-1
N4RRATE,SEN,All_Maps,Defend,"Tejo, Fade",0.98,200,14,15,16,-1,77%,134,25%,2,1,+1
mitch,C9,All_Maps,Defend,Sova,1.63,304,24,15,6,+9,77%,195,24%,4,0,+4
v1c,C9,All_Maps,Defend,"Omen, Astra",0.56,91,6,15,6,-9,77%,64,30%,2,2,0
OXY,C9,All_Maps,Defend,"Yoru, Jett",1.42,254,22,14,7,+8,77%,161,27%,3,3,0
Xeppaa,C9,All_Maps,Defend,"Vyse, Yoru",1.00,225,16,17,9,-1,77%,143,40%,2,1,+1
neT,C9,All_Maps,Defend,"Deadlock, Cypher",0.38,112,8,18,5,-10,64%,69,15%,3,2,+1
