,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,1 Round 17 Meteor Sylvan,2 Round 2 stax Meteor BuZz Round 9 stax Sylvan Meteor,1 Round 5 iZu Meteor BuZz stax,,,,,,,72,2,1
BerserX BME,,6 Round 1 Sylvan iZu Round 8 Meteor Sylvan Round 11 iZu BuZz Round 13 stax Sylvan Round 19 Sylvan stax Round 20 Sylvan Meteor,2 Round 6 Meteor Sylvan iZu Round 7 BuZz stax Sylvan,,,,,,,,81,0,1
NcSlasher BME,,3 Round 4 Sylvan iZu Round 8 BuZz stax Round 16 Meteor iZu,,,,,,,,,46,0,0
Shiro BME,,4 Round 1 Meteor stax Round 3 Sylvan stax Round 9 iZu BuZz Round 20 iZu stax,2 Round 4 BuZz Meteor stax Round 18 BuZz Sylvan stax,,,,,,,,74,2,0
dos9 BME,,1 Round 21 stax Sylvan,,,,,,,,,39,2,1
stax T1,,1 Round 5 NcSlasher Shiro,1 Round 15 Famouz NcSlasher dos9,,,,,,,,46,1,1
BuZz T1,,5 Round 4 NcSlasher dos9 Round 13 BerserX dos9 Round 17 Famouz Shiro Round 19 dos9 BerserX Round 20 NcSlasher Shiro,1 Round 14 Shiro NcSlasher BerserX,,,,1 Round 13 dos9 BerserX,,,,58,0,1
Sylvan T1,,2 Round 5 Famouz BerserX Round 11 dos9 BerserX,,,,,1 Round 5 Famouz BerserX,,,,43,1,0
Meteor T1,,2 Round 11 Famouz NcSlasher Round 13 Shiro NcSlasher,,,,,,,,,32,0,0
iZu T1,,2 Round 17 NcSlasher BerserX Round 21 Famouz NcSlasher,1 Round 12 Shiro BerserX NcSlasher,,,,,,,,51,4,0
