,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,5 Round 10 Meteor BuZz Round 11 DH iZu Round 14 iZu stax Round 16 Meteor DH Round 18 Meteor stax,,,,,,,,,72,2,0
f0rsakeN PRX,,1 Round 20 stax Meteor,3 Round 8 BuZz DH stax Round 9 Meteor stax BuZz Round 17 DH BuZz stax,,,1 Round 16 BuZz,,,,,65,1,2
d4v41 PRX,,3 Round 6 BuZz iZu Round 19 DH iZu Round 21 DH iZu,,,,,,,,,45,4,0
PatMen PRX,,1 Round 21 Meteor BuZz,1 Round 2 DH BuZz stax,,,,,,,,41,0,0
something PRX,,3 Round 1 BuZz iZu Round 12 DH BuZz Round 19 stax BuZz,1 Round 20 iZu DH BuZz,,,,,,,,61,1,1
stax T1,,,1 Round 3 something Jinggg f0rsakeN,,,,,,,,33,7,0
BuZz T1,,1 Round 10 f0rsakeN something,2 Round 16 Jinggg d4v41 something Round 19 f0rsakeN Jinggg PatMen,,1 Round 13 PatMen f0rsakeN something d4v41 Jinggg,,,,,,52,0,1
Meteor T1,,2 Round 1 d4v41 Jinggg Round 15 Jinggg f0rsakeN,2 Round 5 PatMen d4v41 Jinggg Round 6 PatMen d4v41 something,1 Round 14 f0rsakeN PatMen d4v41 Jinggg,,,,,,,52,0,1
iZu T1,,2 Round 4 something Jinggg Round 7 Jinggg PatMen,,,,,,,,,40,0,0
DH T1,,2 Round 6 Jinggg f0rsakeN Round 21 something Jinggg,,,,,1 Round 6 Jinggg f0rsakeN,,,,43,1,0
