Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Split,1,"""0-1""",EG,Defenders,Elimination
3Split,2,"""0-2""",EG,Defenders,Elimination
3Split,3,"""1-2""",LOUD,Attackers,Elimination
3Split,4,"""1-3""",EG,Defenders,Elimination
3Split,5,"""1-4""",EG,Defenders,Defuse
3Split,6,"""1-5""",EG,Defenders,Time Expired
3Split,7,"""1-6""",EG,Defenders,Defuse
3Split,8,"""2-6""",LOUD,Attackers,Elimination
3Split,9,"""3-6""",LOUD,Attackers,Elimination
3Split,10,"""3-7""",EG,Defenders,Defuse
3Split,11,"""3-8""",EG,Defenders,Time Expired
3Split,12,"""4-8""",LOUD,Attackers,Elimination
3Split,13,"""5-8""",EG,Defenders,Defuse
3Split,14,"""6-8""",EG,Defenders,Defuse
3Split,15,"""6-9""",LOUD,Attackers,Elimination
3Split,16,"""6-10""",LOUD,Attackers,Elimination
3Split,17,"""7-10""",EG,Defenders,Elimination
3Split,18,"""8-10""",EG,Defenders,Defuse
3Split,19,"""8-11""",LOUD,Attackers,Elimination
3Split,20,"""9-11""",EG,Defenders,Defuse
3Split,21,"""10-11""",EG,Defenders,Defuse
3Split,22,"""11-11""",EG,Defenders,Defuse
3Split,23,"""12-11""",EG,Defenders,Defuse
3Split,24,"""13-11""",EG,Defenders,Elimination
