,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,12,3,,,,,,,,58,3,0
f0rsakeN PRX,,8,1,,,1,,,,,39,8,0
d4v41 PRX,,7,2,1,,2,,,,,50,6,1
PatMen PRX,,7,2,,,,,,,,45,4,0
something PRX,,12,4,1,1,1,,,,,60,2,4
Cloud GX,,5,3,,,1,,,,,52,8,1
grubinho GX,,4,1,1,,1,,,,,45,1,1
Flickless GX,,7,2,,,,,,,,48,5,1
ara GX,,9,4,1,,,,,1,,49,1,1
westside GX,,7,3,,,1,,,,,55,0,1
