,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,8 Round 4 ara Flickless Round 6 Cloud Flickless Round 8 westside Cloud Round 11 grubinho Flickless Round 13 grubinho Cloud Round 14 grubinho westside Round 15 ara westside Round 17 grubinho Flickless,1 Round 7 ara Cloud westside,,,,,,,,70,1,0
f0rsakeN PRX,,2 Round 2 Cloud Flickless Round 11 westside ara,,,,,,,,,42,1,0
d4v41 PRX,,2 Round 7 Flickless grubinho Round 19 westside Flickless,,,,1 Round 19 Flickless,,,,,39,4,1
PatMen PRX,,2 Round 16 Flickless Cloud Round 19 ara grubinho,1 Round 5 Flickless grubinho Cloud,,,,,,,,48,0,0
something PRX,,5 Round 2 grubinho ara Round 12 ara Flickless Round 14 ara Cloud Round 17 ara Cloud Round 18 Cloud grubinho,1 Round 13 westside Flickless ara,1 Round 1 grubinho ara Flickless Cloud,,,,,,,69,2,1
Cloud GX,,,1 Round 9 Jinggg d4v41 f0rsakeN,,,,,,,,50,2,0
grubinho GX,,3 Round 3 d4v41 Jinggg Round 6 PatMen Jinggg Round 12 Jinggg something,1 Round 10 Jinggg something f0rsakeN,,,1 Round 12 something,,,,,51,0,1
Flickless GX,,3 Round 3 PatMen f0rsakeN Round 9 PatMen something Round 19 PatMen f0rsakeN,1 Round 12 PatMen f0rsakeN d4v41,,,,,,,,55,1,0
ara GX,,1 Round 17 f0rsakeN d4v41,,1 Round 18 Jinggg PatMen something d4v41,,,,,1 Round 18 Jinggg something PatMen d4v41,,45,0,0
westside GX,,,1 Round 6 d4v41 f0rsakeN something,,,,,,,,45,0,0
