Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
free1ng,DRX,Map_1_1Icebox,All,Sova,1.49,258,17,10,4,+7,78%,174,38%,1,0,+1
MaKo,DRX,Map_1_1Icebox,All,Viper,1.22,232,14,10,11,+4,83%,166,17%,0,5,-5
Flashback,DRX,Map_1_1Icebox,All,Killjoy,1.13,198,16,12,2,+4,83%,132,33%,3,2,+1
HYUNMIN,DRX,Map_1_1Icebox,All,Jett,1.01,190,11,12,4,-1,83%,139,24%,3,2,+1
Estrella,DRX,Map_1_1Icebox,All,Sage,0.79,126,8,13,10,-5,72%,71,42%,1,1,0
Persia,NS,Map_1_1Icebox,All,Viper,1.40,236,15,10,3,+5,72%,159,31%,2,0,+2
Ivy,NS,Map_1_1Icebox,All,Killjoy,1.02,240,16,14,1,+2,61%,159,32%,3,0,+3
Rb,NS,Map_1_1Icebox,All,Sova,0.82,197,12,15,3,-3,72%,128,31%,2,2,0
Dambi,NS,Map_1_1Icebox,All,Jett,0.60,153,8,13,2,-5,50%,113,19%,2,5,-3
Francis,NS,Map_1_1Icebox,All,Harbor,0.51,91,6,14,4,-8,67%,58,43%,1,1,0
free1ng,DRX,Map_1_1Icebox,Attack,Sova,1.61,270,6,2,1,+4,100%,193,22%,0,0,0
MaKo,DRX,Map_1_1Icebox,Attack,Viper,1.31,322,7,3,2,+4,67%,221,15%,0,3,-3
Flashback,DRX,Map_1_1Icebox,Attack,Killjoy,1.75,245,7,2,1,+5,83%,175,18%,2,0,+2
HYUNMIN,DRX,Map_1_1Icebox,Attack,Jett,1.65,250,6,2,0,+4,100%,170,25%,1,0,+1
Estrella,DRX,Map_1_1Icebox,Attack,Sage,1.07,154,4,3,2,+1,83%,72,22%,0,0,0
Persia,NS,Map_1_1Icebox,Attack,Viper,1.96,315,14,4,2,+10,92%,211,41%,1,0,+1
Ivy,NS,Map_1_1Icebox,Attack,Killjoy,1.53,322,15,8,1,+7,83%,208,35%,2,0,+2
Rb,NS,Map_1_1Icebox,Attack,Sova,0.62,145,6,9,3,-3,83%,96,25%,1,1,0
Dambi,NS,Map_1_1Icebox,Attack,Jett,0.80,185,6,7,2,-1,58%,145,16%,2,3,-1
Francis,NS,Map_1_1Icebox,Attack,Harbor,0.53,81,4,8,4,-4,67%,51,44%,1,1,0
free1ng,DRX,Map_1_1Icebox,Defend,Sova,1.43,253,11,8,3,+3,67%,164,52%,1,0,+1
MaKo,DRX,Map_1_1Icebox,Defend,Viper,1.18,187,7,7,9,0,92%,139,19%,0,2,-2
Flashback,DRX,Map_1_1Icebox,Defend,Killjoy,0.82,175,9,10,1,-1,83%,111,50%,1,2,-1
HYUNMIN,DRX,Map_1_1Icebox,Defend,Jett,0.69,162,5,10,4,-5,75%,124,24%,2,2,0
Estrella,DRX,Map_1_1Icebox,Defend,Sage,0.64,112,4,10,8,-6,67%,70,60%,1,1,0
Persia,NS,Map_1_1Icebox,Defend,Viper,0.26,80,1,6,1,-5,33%,55,0%,1,0,+1
Ivy,NS,Map_1_1Icebox,Defend,Killjoy,0.04,77,1,6,0,-5,17%,62,17%,1,0,+1
Rb,NS,Map_1_1Icebox,Defend,Sova,1.22,304,6,6,0,0,50%,192,38%,1,1,0
Dambi,NS,Map_1_1Icebox,Defend,Jett,0.19,90,2,6,0,-4,33%,49,50%,0,2,-2
Francis,NS,Map_1_1Icebox,Defend,Harbor,0.46,111,2,6,0,-4,67%,71,40%,0,0,0
