Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
keiko,TL,Map_3_3Lotus,All,Omen,1.47,266,20,10,7,+10,95%,177,38%,2,0,+2
nAts,TL,Map_3_3Lotus,All,Cypher,1.12,149,13,7,2,+6,74%,102,22%,2,2,0
kamo,TL,Map_3_3Lotus,All,Waylay,1.05,248,16,16,3,0,74%,150,40%,6,2,+4
Serial,TL,Map_3_3Lotus,All,Deadlock,1.03,174,12,11,6,+1,74%,120,60%,2,1,+1
paTiTek,TL,Map_3_3Lotus,All,Tejo,1.03,197,13,13,10,0,84%,139,22%,2,0,+2
marteen,KC,Map_3_3Lotus,All,Yoru,1.15,227,15,14,5,+1,79%,159,47%,2,4,-2
Avez,KC,Map_3_3Lotus,All,Fade,0.95,186,11,14,6,-3,68%,130,41%,1,2,-1
SUYGETSU,KC,Map_3_3Lotus,All,Omen,0.76,144,10,14,1,-4,58%,101,30%,0,1,-1
saadhak,KC,Map_3_3Lotus,All,Harbor,0.71,187,12,17,8,-5,79%,111,17%,2,5,-3
Elite,KC,Map_3_3Lotus,All,Vyse,0.59,142,9,15,5,-6,68%,106,33%,0,2,-2
keiko,TL,Map_3_3Lotus,Attack,Omen,1.70,268,13,5,5,+8,100%,179,38%,0,0,0
nAts,TL,Map_3_3Lotus,Attack,Cypher,1.28,192,10,4,1,+6,83%,125,13%,2,2,0
kamo,TL,Map_3_3Lotus,Attack,Waylay,0.95,230,10,11,1,-1,75%,136,44%,4,2,+2
Serial,TL,Map_3_3Lotus,Attack,Deadlock,1.02,179,8,7,2,+1,75%,125,57%,1,1,0
paTiTek,TL,Map_3_3Lotus,Attack,Tejo,0.92,154,6,8,7,-2,83%,120,25%,0,0,0
marteen,KC,Map_3_3Lotus,Attack,Yoru,1.56,334,8,5,2,+3,71%,231,36%,0,2,-2
Avez,KC,Map_3_3Lotus,Attack,Fade,0.52,76,1,5,2,-4,71%,58,20%,0,1,-1
SUYGETSU,KC,Map_3_3Lotus,Attack,Omen,1.67,284,8,5,0,+3,71%,195,37%,0,0,0
saadhak,KC,Map_3_3Lotus,Attack,Harbor,0.15,60,1,7,6,-6,57%,36,0%,0,4,-4
Elite,KC,Map_3_3Lotus,Attack,Vyse,0.92,163,4,5,2,-1,71%,112,23%,0,0,0
keiko,TL,Map_3_3Lotus,Defend,Omen,1.07,264,7,5,2,+2,86%,175,38%,2,0,+2
nAts,TL,Map_3_3Lotus,Defend,Cypher,0.86,78,3,3,1,0,57%,63,67%,0,0,0
kamo,TL,Map_3_3Lotus,Defend,Waylay,1.24,279,6,5,2,+1,71%,175,35%,2,0,+2
Serial,TL,Map_3_3Lotus,Defend,Deadlock,1.06,167,4,4,4,0,71%,111,67%,1,0,+1
paTiTek,TL,Map_3_3Lotus,Defend,Tejo,1.23,272,7,5,3,+2,86%,172,18%,2,0,+2
marteen,KC,Map_3_3Lotus,Defend,Yoru,0.91,165,7,9,3,-2,83%,117,63%,2,2,0
Avez,KC,Map_3_3Lotus,Defend,Fade,1.20,251,10,9,4,+1,67%,172,53%,1,1,0
SUYGETSU,KC,Map_3_3Lotus,Defend,Omen,0.22,63,2,9,1,-7,50%,46,18%,0,1,-1
saadhak,KC,Map_3_3Lotus,Defend,Harbor,1.04,262,11,10,2,+1,92%,155,20%,2,1,+1
Elite,KC,Map_3_3Lotus,Defend,Vyse,0.40,131,5,10,3,-5,67%,102,41%,0,2,-2
