,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,,1 Round 11 ZmjjKK Smoggy Jieni7,,,,,,,,52,0,0
nAts TL,,,,,,,,,,,39,0,0
trexx TL,,3 Round 14 CHICHOO Jieni7 Round 15 Smoggy ZmjjKK Round 16 ZmjjKK Smoggy,,,,1 Round 14 Jieni7,,,,,55,3,1
keiko TL,,1 Round 15 Jieni7 nobody,,,,,,,,,39,0,0
kamo TL,,2 Round 1 Jieni7 ZmjjKK Round 14 nobody Smoggy,,,,,,,,,27,1,0
nobody EDG,,3 Round 1 nAts kamo Round 6 keiko trexx Round 13 keiko kamo,1 Round 10 keiko trexx nAts,,,,,,,,91,2,1
ZmjjKK EDG,,4 Round 1 keiko paTiTek Round 7 trexx paTiTek Round 8 kamo trexx Round 12 keiko trexx,1 Round 4 keiko trexx nAts,2 Round 3 paTiTek nAts trexx keiko Round 9 kamo paTiTek trexx nAts,,,,,,,71,0,1
Smoggy EDG,,2 Round 5 trexx kamo Round 16 keiko paTiTek,,,,,,,,,37,0,0
CHICHOO EDG,,1 Round 2 kamo keiko,,,,,,,,,50,0,1
Jieni7 EDG,,3 Round 2 nAts paTiTek Round 6 nAts kamo Round 13 paTiTek trexx,1 Round 14 kamo nAts keiko,,,,,,,,82,1,0
