,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,2 Round 8 Jieni7 CHICHOO Round 16 Jieni7 Smoggy,2 Round 15 CHICHOO Jieni7 ZmjjKK Round 19 Jieni7 Smoggy CHICHOO,,,,,,,,50,6,0
nAts TL,,5 Round 1 Jieni7 Smoggy Round 3 ZmjjKK Jieni7 Round 4 CHICHOO nobody Round 6 Jieni7 CHICHOO Round 10 nobody ZmjjKK,3 Round 11 Jieni7 Smoggy CHICHOO Round 12 CHICHOO ZmjjKK Smoggy Round 17 Jieni7 ZmjjKK nobody,1 Round 5 CHICHOO nobody ZmjjKK Smoggy,,1 Round 8 nobody,,1 Round 5 Smoggy ZmjjKK nobody,,,106,1,0
trexx TL,,1 Round 16 nobody ZmjjKK,,,,,,,,,49,4,1
keiko TL,,1 Round 11 nobody ZmjjKK,1 Round 18 CHICHOO Smoggy nobody,,,,,,,,45,0,0
kamo TL,,1 Round 1 nobody ZmjjKK,1 Round 13 ZmjjKK CHICHOO Jieni7,,1 Round 7 ZmjjKK CHICHOO nobody Jieni7 Smoggy,,,,,,60,0,0
nobody EDG,,1 Round 8 trexx paTiTek nobody,,,,1 Round 12 nAts,,,,,39,4,1
ZmjjKK EDG,,3 Round 5 paTiTek trexx Round 13 keiko paTiTek Round 16 kamo paTiTek,,,,,,,,,30,0,0
Smoggy EDG,,3 Round 1 trexx paTiTek Round 5 kamo keiko Round 13 nAts kamo,,,,1 Round 3 nAts,1 Round 13 nAts kamo,,,,45,0,1
CHICHOO EDG,,3 Round 3 keiko paTiTek Round 9 kamo trexx Round 17 nAts kamo,,,,,1 Round 17 nAts kamo,,,,33,0,0
Jieni7 EDG,,1 Round 4 keiko kamo,1 Round 12 paTiTek trexx kamo,,,,,,,,48,0,1
