,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,1 Round 8 heybay Biank,,,,,,,,,42,3,0
BuZz T1,,3 Round 8 LuoK1ng FengF Round 12 heybay LuoK1ng Round 21 FengF Kai,1 Round 7 Kai Biank FengF,2 Round 1 FengF heybay Biank LuoK1ng Round 18 Biank FengF LuoK1ng Kai,,,,,,,57,0,0
Sylvan T1,,,1 Round 14 FengF LuoK1ng Biank,,,,,,,,27,2,0
Meteor T1,,6 Round 5 Biank Kai Round 7 heybay LuoK1ng Round 9 LuoK1ng Kai Round 15 FengF Biank Round 16 Kai Biank Round 21 Biank LuoK1ng,2 Round 4 FengF LuoK1ng Kai Round 20 Kai LuoK1ng Biank,,,,,,,,72,0,1
iZu T1,,2 Round 13 Biank Kai Round 19 Kai Biank,1 Round 3 heybay Biank LuoK1ng,1 Round 2 FengF Biank heybay LuoK1ng,,2 Round 15 Kai Round 18 heybay,1 Round 9 Biank heybay,,,,69,1,1
Biank TE,,3 Round 9 Meteor stax Round 17 Sylvan BuZz Round 20 Sylvan stax,1 Round 19 Sylvan BuZz Meteor,,,1 Round 8 stax,,,,,54,1,0
LuoK1ng TE,,4 Round 1 Sylvan Meteor Round 5 stax Meteor Round 11 iZu stax Round 12 Meteor iZu,,,,,,,,,46,3,0
heybay TE,,2 Round 8 iZu BuZz Round 18 BuZz Sylvan,,1 Round 14 Meteor Sylvan stax iZu,,,,,,,47,3,1
FengF TE,,1 Round 10 Sylvan iZu,1 Round 17 Meteor stax iZu,,,,,,,,34,0,0
Kai TE,,2 Round 5 BuZz Sylvan Round 10 stax Meteor,3 Round 6 BuZz Meteor stax Round 12 Sylvan BuZz stax Round 15 Meteor BuZz iZu Kai,,,,1 Round 12 BuZz stax,,,,61,1,0
