,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,3 Round 5 LuoK1ng Kai Round 6 heybay FengF Round 13 FengF Biank,,1 Round 11 FengF Biank LuoK1ng heybay,,,,,,,75,4,1
BuZz T1,,4 Round 3 heybay FengF Round 8 heybay Kai Round 10 heybay LuoK1ng Round 15 FengF Biank,1 Round 14 FengF heybay LuoK1ng,,,,,,,,66,0,0
Sylvan T1,,,,,,,,,,,52,0,0
Meteor T1,,,1 Round 2 Biank Kai heybay,,,,,,,,56,0,1
iZu T1,,3 Round 1 heybay Kai Round 13 heybay Kai Round 15 heybay LuoK1ng,1 Round 7 Kai Biank LuoK1ng,1 Round 12 Biank Kai FengF LuoK1ng,,1 Round 15 LuoK1ng,,,,,108,0,0
Biank TE,,,,1 Round 4 Meteor Sylvan stax BuZz,,,,,,,50,5,0
LuoK1ng TE,,1 Round 15 stax BuZz,,,,,,,,,34,0,0
heybay TE,,,1 Round 9 Sylvan BuZz iZu,,,,,,,,37,0,0
FengF TE,,2 Round 1 iZu Meteor Round 7 Sylvan BuZz,,,,,1 Round 1 iZu Meteor,,,,36,0,0
Kai TE,,4 Round 1 stax BuZz Round 5 Meteor BuZz Round 6 stax Sylvan Round 9 Meteor stax,,,,,,,,,42,0,0
