Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
SpiritZ1,DRG,Map_1_1Lotus,All,Yoru,1.43,301,26,21,14,+5,86%,205,29%,6,1,+5
Nicc,DRG,Map_1_1Lotus,All,Breach,1.24,239,25,18,8,+7,89%,156,33%,0,0,0
Demon1,DRG,Map_1_1Lotus,All,Vyse,1.02,185,21,16,0,+5,71%,119,35%,1,1,0
Akeman,DRG,Map_1_1Lotus,All,Waylay,0.73,184,19,22,5,-3,61%,111,31%,6,8,-2
Flex1n,DRG,Map_1_1Lotus,All,Omen,0.55,125,12,21,12,-9,71%,80,17%,1,4,-3
DH,T1,Map_1_1Lotus,All,Omen,1.57,276,27,18,13,+9,82%,170,27%,3,2,+1
iZu,T1,Map_1_1Lotus,All,Yoru,0.95,216,22,22,6,0,71%,125,28%,7,4,+3
BuZz,T1,Map_1_1Lotus,All,Neon,0.92,192,17,20,10,-3,64%,136,17%,2,4,-2
stax,T1,Map_1_1Lotus,All,Fade,0.86,170,16,20,14,-4,71%,105,39%,1,1,0
Meteor,T1,Map_1_1Lotus,All,Vyse,0.84,173,16,23,3,-7,61%,122,29%,1,3,-2
SpiritZ1,DRG,Map_1_1Lotus,Attack,Yoru,1.21,233,11,8,5,+3,86%,148,32%,4,1,+3
Nicc,DRG,Map_1_1Lotus,Attack,Breach,1.29,236,13,8,4,+5,93%,142,31%,0,0,0
Demon1,DRG,Map_1_1Lotus,Attack,Vyse,1.22,203,11,7,0,+4,79%,135,35%,0,0,0
Akeman,DRG,Map_1_1Lotus,Attack,Waylay,0.76,205,10,11,3,-1,64%,118,30%,4,3,+1
Flex1n,DRG,Map_1_1Lotus,Attack,Omen,0.88,155,8,9,8,-1,86%,91,13%,1,1,0
DH,T1,Map_1_1Lotus,Attack,Omen,1.98,335,16,8,9,+8,100%,215,23%,2,0,+2
iZu,T1,Map_1_1Lotus,Attack,Yoru,0.78,206,10,12,3,-2,71%,130,28%,4,1,+3
BuZz,T1,Map_1_1Lotus,Attack,Neon,1.11,265,12,11,5,+1,79%,176,20%,2,1,+1
stax,T1,Map_1_1Lotus,Attack,Fade,0.85,162,9,9,7,0,86%,96,35%,0,1,-1
Meteor,T1,Map_1_1Lotus,Attack,Vyse,0.98,163,8,10,1,-2,64%,119,29%,1,2,-1
SpiritZ1,DRG,Map_1_1Lotus,Defend,Yoru,1.66,369,15,13,9,+2,86%,262,27%,2,0,+2
Nicc,DRG,Map_1_1Lotus,Defend,Breach,1.19,243,12,10,4,+2,86%,171,34%,0,0,0
Demon1,DRG,Map_1_1Lotus,Defend,Vyse,0.81,169,10,9,0,+1,64%,104,34%,1,1,0
Akeman,DRG,Map_1_1Lotus,Defend,Waylay,0.70,164,9,11,2,-2,57%,104,32%,2,5,-3
Flex1n,DRG,Map_1_1Lotus,Defend,Omen,0.23,96,4,12,4,-8,57%,69,22%,0,3,-3
DH,T1,Map_1_1Lotus,Defend,Omen,1.16,219,11,10,4,+1,64%,126,34%,1,2,-1
iZu,T1,Map_1_1Lotus,Defend,Yoru,1.11,227,12,10,3,+2,71%,119,28%,3,3,0
BuZz,T1,Map_1_1Lotus,Defend,Neon,0.74,121,5,9,5,-4,50%,96,14%,0,3,-3
stax,T1,Map_1_1Lotus,Defend,Fade,0.87,178,7,11,7,-4,57%,113,44%,1,0,+1
Meteor,T1,Map_1_1Lotus,Defend,Vyse,0.70,183,8,13,2,-5,57%,125,30%,0,1,-1
