Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Sunset,1,"""0-1""",FUT,Defenders,Elimination
1Sunset,2,"""0-2""",FUT,Defenders,Elimination
1Sunset,3,"""1-2""",GX,Attackers,Elimination
1Sunset,4,"""2-2""",GX,Attackers,Elimination
1Sunset,5,"""3-2""",GX,Attackers,Elimination
1Sunset,6,"""3-3""",FUT,Defenders,Elimination
1Sunset,7,"""4-3""",GX,Attackers,Elimination
1Sunset,8,"""4-4""",FUT,Defenders,Time Expired
1Sunset,9,"""4-5""",FUT,Defenders,Time Expired
1Sunset,10,"""4-6""",FUT,Defenders,Defuse
1Sunset,11,"""4-7""",FUT,Defenders,Elimination
1Sunset,12,"""4-8""",FUT,Defenders,Defuse
1Sunset,13,"""4-9""",GX,Attackers,Elimination
1Sunset,14,"""5-9""",FUT,Defenders,Defuse
1Sunset,15,"""6-9""",FUT,Defenders,Elimination
1Sunset,16,"""6-10""",GX,Attackers,Elimination
1Sunset,17,"""7-10""",FUT,Defenders,Elimination
1Sunset,18,"""8-10""",FUT,Defenders,Defuse
1Sunset,19,"""8-11""",GX,Attackers,Elimination
1Sunset,20,"""9-11""",FUT,Defenders,Defuse
1Sunset,21,"""10-11""",FUT,Defenders,Elimination
1Sunset,22,"""10-12""",GX,Attackers,Elimination
1Sunset,23,"""11-12""",FUT,Defenders,Defuse
1Sunset,24,"""11-13""",GX,Attackers,Elimination
