Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",TE,Attackers,Elimination
1Lotus,2,"""2-0""",TE,Attackers,Elimination
1Lotus,3,"""2-1""",EDG,Defenders,Defuse
1Lotus,4,"""2-2""",EDG,Defenders,Elimination
1Lotus,5,"""2-3""",EDG,Defenders,Elimination
1Lotus,6,"""2-4""",EDG,Defenders,Defuse
1Lotus,7,"""3-4""",TE,Attackers,Elimination
1Lotus,8,"""3-5""",EDG,Defenders,Elimination
1Lotus,9,"""4-5""",TE,Attackers,Elimination
1Lotus,10,"""5-5""",TE,Attackers,Elimination
1Lotus,11,"""6-5""",TE,Attackers,Elimination
1Lotus,12,"""7-5""",TE,Attackers,Elimination
1Lotus,13,"""7-6""",TE,Attackers,Elimination
1Lotus,14,"""7-7""",TE,Attackers,Elimination
1Lotus,15,"""7-8""",TE,Attackers,Spike Detonation
1Lotus,16,"""7-9""",TE,Attackers,Elimination
1Lotus,17,"""7-10""",TE,Attackers,Elimination
1Lotus,18,"""7-11""",TE,Attackers,Elimination
1Lotus,19,"""7-12""",TE,Attackers,Spike Detonation
1Lotus,20,"""7-13""",TE,Attackers,Elimination
1Lotus,21,"""""",,,
1Lotus,22,"""""",,,
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
