,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2,,,,,,,,,38,0,0
keznit KRÜ,,4,2,,,,,,,,47,1,1
adverso KRÜ,,3,2,,,,,,,,48,5,0
Mazino KRÜ,,1,,1,,,,,,,46,6,0
Shyy KRÜ,,7,4,,,1,,,,,65,0,2
cortezia MIBR,,8,1,,,,,,1,,54,1,2
artzin MIBR,,5,3,1,,,,,,,53,13,1
aspas MIBR,,6,4,1,,1,,,,,65,0,1
xenom MIBR,,1,2,,,1,1,,,,38,2,1
Verno MIBR,,4,3,,,,,,,,56,2,1
