Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Shyy,KRÜ,Map_1_1Haven,All,Cypher,1.09,183,13,15,4,-2,70%,112,41%,1,1,0
Melser,KRÜ,Map_1_1Haven,All,Omen,0.84,145,9,14,8,-5,55%,97,40%,2,2,0
keznit,KRÜ,Map_1_1Haven,All,Jett,0.83,173,13,15,1,-2,60%,101,44%,6,6,0
adverso,KRÜ,Map_1_1Haven,All,Sova,0.62,109,9,16,2,-7,50%,77,40%,0,0,0
Mazino,KRÜ,Map_1_1Haven,All,Breach,0.39,114,7,18,4,-11,50%,70,21%,0,2,-2
dgzin,LOUD,Map_1_1Haven,All,Jett,1.47,229,19,7,3,+12,85%,138,11%,4,2,+2
pANcada,LOUD,Map_1_1Haven,All,Omen,1.23,194,14,9,3,+5,80%,129,50%,1,1,0
cauanzin,LOUD,Map_1_1Haven,All,Sova,1.22,254,19,12,3,+7,75%,160,44%,4,2,+2
tuyz,LOUD,Map_1_1Haven,All,Cypher,1.01,204,14,12,6,+2,75%,135,26%,1,1,0
v1nny,LOUD,Map_1_1Haven,All,Breach,0.94,163,12,11,7,+1,85%,114,48%,1,3,-2
Shyy,KRÜ,Map_1_1Haven,Attack,Cypher,1.31,248,11,11,1,0,67%,146,59%,1,1,0
Melser,KRÜ,Map_1_1Haven,Attack,Omen,0.54,80,2,10,7,-8,50%,55,63%,0,0,0
keznit,KRÜ,Map_1_1Haven,Attack,Jett,0.17,89,4,12,0,-8,42%,46,60%,3,6,-3
adverso,KRÜ,Map_1_1Haven,Attack,Sova,0.26,63,3,11,1,-8,33%,41,33%,0,0,0
Mazino,KRÜ,Map_1_1Haven,Attack,Breach,0.59,147,5,11,3,-6,58%,91,15%,0,1,-1
dgzin,LOUD,Map_1_1Haven,Attack,Jett,0.74,136,4,5,2,-1,63%,91,22%,1,2,-1
pANcada,LOUD,Map_1_1Haven,Attack,Omen,1.57,255,7,4,2,+3,75%,137,71%,1,0,+1
cauanzin,LOUD,Map_1_1Haven,Attack,Sova,0.54,127,4,6,0,-2,50%,73,33%,1,2,-1
tuyz,LOUD,Map_1_1Haven,Attack,Cypher,0.60,114,2,6,4,-4,50%,83,27%,0,1,-1
v1nny,LOUD,Map_1_1Haven,Attack,Breach,1.10,187,6,5,2,+1,88%,130,50%,0,0,0
Shyy,KRÜ,Map_1_1Haven,Defend,Cypher,0.75,87,2,4,3,-2,75%,62,10%,0,0,0
Melser,KRÜ,Map_1_1Haven,Defend,Omen,1.29,245,7,4,1,+3,63%,160,29%,2,2,0
keznit,KRÜ,Map_1_1Haven,Defend,Jett,1.81,301,9,3,1,+6,88%,182,38%,3,0,+3
adverso,KRÜ,Map_1_1Haven,Defend,Sova,1.17,180,6,5,1,+1,75%,131,44%,0,0,0
Mazino,KRÜ,Map_1_1Haven,Defend,Breach,0.09,66,2,7,1,-5,38%,38,50%,0,1,-1
dgzin,LOUD,Map_1_1Haven,Defend,Jett,1.96,291,15,2,1,+13,100%,170,6%,3,0,+3
pANcada,LOUD,Map_1_1Haven,Defend,Omen,1.00,154,7,5,1,+2,83%,124,41%,0,1,-1
cauanzin,LOUD,Map_1_1Haven,Defend,Sova,1.68,340,15,6,3,+9,92%,218,47%,3,0,+3
tuyz,LOUD,Map_1_1Haven,Defend,Cypher,1.29,266,12,6,2,+6,92%,169,26%,1,0,+1
v1nny,LOUD,Map_1_1Haven,Defend,Breach,0.84,148,6,6,5,0,83%,104,47%,1,3,-2
