Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Abyss,1,"""1-0""",TYL,Defenders,Defuse
2Abyss,2,"""2-0""",TYL,Defenders,Defuse
2Abyss,3,"""3-0""",TYL,Defenders,Defuse
2Abyss,4,"""4-0""",TYL,Defenders,Defuse
2Abyss,5,"""5-0""",TYL,Defenders,Defuse
2Abyss,6,"""5-1""",AG,Attackers,Elimination
2Abyss,7,"""6-1""",TYL,Defenders,Defuse
2Abyss,8,"""7-1""",TYL,Defenders,Elimination
2Abyss,9,"""8-1""",TYL,Defenders,Defuse
2Abyss,10,"""9-1""",TYL,Defenders,Elimination
2Abyss,11,"""10-1""",TYL,Defenders,Defuse
2Abyss,12,"""10-2""",AG,Attackers,Elimination
2Abyss,13,"""11-2""",AG,Attackers,Elimination
2Abyss,14,"""12-2""",AG,Attackers,Elimination
2Abyss,15,"""13-2""",AG,Attackers,Elimination
2Abyss,16,"""""",,,
2Abyss,17,"""""",,,
2Abyss,18,"""""",,,
2Abyss,19,"""""",,,
2Abyss,20,"""""",,,
2Abyss,21,"""""",,,
2Abyss,22,"""""",,,
2Abyss,23,"""""",,,
2Abyss,24,"""""",,,
