Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""1-0""",AG,Attackers,Elimination
1Pearl,2,"""2-0""",AG,Attackers,Spike Detonation
1Pearl,3,"""3-0""",AG,Attackers,Elimination
1Pearl,4,"""4-0""",AG,Attackers,Elimination
1Pearl,5,"""4-1""",TYL,Defenders,Time Expired
1Pearl,6,"""5-1""",AG,Attackers,Elimination
1Pearl,7,"""5-2""",TYL,Defenders,Defuse
1Pearl,8,"""6-2""",AG,Attackers,Elimination
1Pearl,9,"""7-2""",AG,Attackers,Elimination
1Pearl,10,"""8-2""",AG,Attackers,Elimination
1Pearl,11,"""8-3""",TYL,Defenders,Elimination
1Pearl,12,"""9-3""",AG,Attackers,Elimination
1Pearl,13,"""10-3""",TYL,Defenders,Defuse
1Pearl,14,"""11-3""",TYL,Defenders,Elimination
1Pearl,15,"""12-3""",TYL,Defenders,Elimination
1Pearl,16,"""13-3""",TYL,Defenders,Defuse
1Pearl,17,"""""",,,
1Pearl,18,"""""",,,
1Pearl,19,"""""",,,
1Pearl,20,"""""",,,
1Pearl,21,"""""",,,
1Pearl,22,"""""",,,
1Pearl,23,"""""",,,
1Pearl,24,"""""",,,
