Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",FUT,Defenders,Defuse
1Abyss,2,"""2-0""",FUT,Defenders,Elimination
1Abyss,3,"""2-1""",FNC,Attackers,Elimination
1Abyss,4,"""2-2""",FNC,Attackers,Spike Detonation
1Abyss,5,"""2-3""",FNC,Attackers,Elimination
1Abyss,6,"""3-3""",FUT,Defenders,Time Expired
1Abyss,7,"""3-4""",FNC,Attackers,Spike Detonation
1Abyss,8,"""3-5""",FNC,Attackers,Elimination
1Abyss,9,"""3-6""",FNC,Attackers,Elimination
1Abyss,10,"""4-6""",FUT,Defenders,Defuse
1Abyss,11,"""4-7""",FNC,Attackers,Elimination
1Abyss,12,"""5-7""",FUT,Defenders,Elimination
1Abyss,13,"""6-7""",FNC,Attackers,Elimination
1Abyss,14,"""7-7""",FNC,Attackers,Elimination
1Abyss,15,"""7-8""",FUT,Defenders,Defuse
1Abyss,16,"""7-9""",FUT,Defenders,Defuse
1Abyss,17,"""7-10""",FUT,Defenders,Elimination
1Abyss,18,"""8-10""",FNC,Attackers,Spike Detonation
1Abyss,19,"""9-10""",FNC,Attackers,Elimination
1Abyss,20,"""10-10""",FNC,Attackers,Elimination
1Abyss,21,"""11-10""",FNC,Attackers,Elimination
1Abyss,22,"""12-10""",FNC,Attackers,Elimination
1Abyss,23,"""13-10""",FNC,Attackers,Elimination
1Abyss,24,"""""",,,
