Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Midi,TE,Map_2_2Sunset,All,Sova,,295,23,11,6,+12,,,,,,
FengF,TE,Map_2_2Sunset,All,Cypher,,249,20,12,5,+8,,,,,,
LuoK1ng,TE,Map_2_2Sunset,All,Omen,,241,18,11,11,+7,,,,,,
Xlele,TE,Map_2_2Sunset,All,Breach,,208,14,10,12,+4,,,,,,
Kai,TE,Map_2_2Sunset,All,Neon,,183,11,17,8,-6,,,,,,
SWERL,NOVA,Map_2_2Sunset,All,Raze,,242,16,18,5,-2,,,,,,
Ezeir,NOVA,Map_2_2Sunset,All,Omen,,227,14,19,11,-5,,,,,,
GuanG,NOVA,Map_2_2Sunset,All,Cypher,,194,14,17,2,-3,,,,,,
cb,NOVA,Map_2_2Sunset,All,Phoenix,,181,9,16,9,-7,,,,,,
o0o0o,NOVA,Map_2_2Sunset,All,Kayo,,100,8,16,9,-8,,,,,,
Midi,TE,Map_2_2Sunset,Attack,Sova,,,,,,,,,
FengF,TE,Map_2_2Sunset,Attack,Cypher,,,,,,,,,
LuoK1ng,TE,Map_2_2Sunset,Attack,Omen,,,,,,,,,
Xlele,TE,Map_2_2Sunset,Attack,Breach,,,,,,,,,
Kai,TE,Map_2_2Sunset,Attack,Neon,,,,,,,,,
SWERL,NOVA,Map_2_2Sunset,Attack,Raze,,,,,,,,,
Ezeir,NOVA,Map_2_2Sunset,Attack,Omen,,,,,,,,,
GuanG,NOVA,Map_2_2Sunset,Attack,Cypher,,,,,,,,,
cb,NOVA,Map_2_2Sunset,Attack,Phoenix,,,,,,,,,
o0o0o,NOVA,Map_2_2Sunset,Attack,Kayo,,,,,,,,,
Midi,TE,Map_2_2Sunset,Defend,Sova,,,,,,,,,
FengF,TE,Map_2_2Sunset,Defend,Cypher,,,,,,,,,
LuoK1ng,TE,Map_2_2Sunset,Defend,Omen,,,,,,,,,
Xlele,TE,Map_2_2Sunset,Defend,Breach,,,,,,,,,
Kai,TE,Map_2_2Sunset,Defend,Neon,,,,,,,,,
SWERL,NOVA,Map_2_2Sunset,Defend,Raze,,,,,,,,,
Ezeir,NOVA,Map_2_2Sunset,Defend,Omen,,,,,,,,,
GuanG,NOVA,Map_2_2Sunset,Defend,Cypher,,,,,,,,,
cb,NOVA,Map_2_2Sunset,Defend,Phoenix,,,,,,,,,
o0o0o,NOVA,Map_2_2Sunset,Defend,Kayo,,,,,,,,,
