Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""1-0""",G2,Attackers,Elimination
2Split,2,"""2-0""",G2,Attackers,Elimination
2Split,3,"""2-1""",EDG,Defenders,Elimination
2Split,4,"""3-1""",G2,Attackers,Elimination
2Split,5,"""3-2""",EDG,Defenders,Elimination
2Split,6,"""3-3""",EDG,Defenders,Elimination
2Split,7,"""4-3""",G2,Attackers,Elimination
2Split,8,"""4-4""",EDG,Defenders,Elimination
2Split,9,"""4-5""",EDG,Defenders,Defuse
2Split,10,"""4-6""",EDG,Defenders,Defuse
2Split,11,"""4-7""",EDG,Defenders,Time Expired
2Split,12,"""4-8""",EDG,Defenders,Elimination
2Split,13,"""4-9""",G2,Attackers,Elimination
2Split,14,"""4-10""",G2,Attackers,Elimination
2Split,15,"""5-10""",EDG,Defenders,Elimination
2Split,16,"""5-11""",G2,Attackers,Elimination
2Split,17,"""5-12""",G2,Attackers,Elimination
2Split,18,"""6-12""",EDG,Defenders,Elimination
2Split,19,"""7-12""",EDG,Defenders,Elimination
2Split,20,"""7-13""",G2,Attackers,Spike Detonation
2Split,21,"""""",,,
2Split,22,"""""",,,
2Split,23,"""""",,,
2Split,24,"""""",,,
