Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""1-0""",TEC,Attackers,Elimination
1Icebox,2,"""2-0""",TEC,Attackers,Elimination
1Icebox,3,"""3-0""",TEC,Attackers,Elimination
1Icebox,4,"""4-0""",TEC,Attackers,Elimination
1Icebox,5,"""5-0""",TEC,Attackers,Elimination
1Icebox,6,"""6-0""",TEC,Attackers,Elimination
1Icebox,7,"""7-0""",TEC,Attackers,Elimination
1Icebox,8,"""8-0""",TEC,Attackers,Elimination
1Icebox,9,"""8-1""",FPX,Defenders,Elimination
1Icebox,10,"""9-1""",TEC,Attackers,Elimination
1Icebox,11,"""10-1""",TEC,Attackers,Elimination
1Icebox,12,"""10-2""",FPX,Defenders,Elimination
1Icebox,13,"""10-3""",TEC,Attackers,Elimination
1Icebox,14,"""10-4""",TEC,Attackers,Elimination
1Icebox,15,"""11-4""",FPX,Defenders,Elimination
1Icebox,16,"""12-4""",FPX,Defenders,Elimination
1Icebox,17,"""12-5""",TEC,Attackers,Elimination
1Icebox,18,"""13-5""",FPX,Defenders,Elimination
1Icebox,19,"""""",,,
1Icebox,20,"""""",,,
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
