,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinboong DFM,,1 Round 4 NcSlasher BerserX,,,,1 Round 4 BerserX,,,,,25,1,0
Meiy DFM,,2 Round 13 NcSlasher BerserX Round 17 dos9 NcSlasher,2 Round 10 Famouz NcSlasher Shiro Round 12 Famouz dos9 Shiro,,,,1 Round 10 BerserX Shiro,,,,48,0,0
Art DFM,,3 Round 13 Famouz Shiro Round 16 Shiro dos9 Round 18 Shiro NcSlasher,,1 Round 1 dos9 Famouz Shiro NcSlasher,,,,,,,58,0,0
Akame DFM,,2 Round 16 NcSlasher BerserX Round 17 Famouz BerserX,1 Round 7 Famouz BerserX Shiro,,,,,,,,45,4,0
gyen DFM,,1 Round 2 Famouz dos9,,1 Round 11 Famouz dos9 Shiro NcSlasher,,,,,,,49,0,0
Famouz BME,,2 Round 5 Meiy Jinboong Round 6 Art Akame,,1 Round 3 gyen Jinboong Meiy Akame,,,,,,,59,0,0
BerserX BME,,3 Round 1 gyen Art Round 10 Akame Meiy BerserX Round 16 Jinboong Art,,,,,1 Round 1 gyen Art,,,,39,0,0
NcSlasher BME,,4 Round 2 Art Meiy Round 7 Art Akame Round 14 Jinboong Akame Round 19 Meiy Akame,1 Round 8 Akame gyen Art,,,,,,,,51,1,1
Shiro BME,,2 Round 4 Meiy Art Round 13 Meiy Jinboong,2 Round 9 Akame Meiy Jinboong Round 14 Art gyen Meiy,,,,,,,,53,3,0
dos9 BME,,4 Round 1 Meiy Jinboong Round 10 Art gyen Round 13 Art gyen Round 18 Art gyen,1 Round 15 gyen Art Jinboong,,,,1 Round 13 gyen Art,,,,59,1,0
