,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2 Round 3 NaturE Derrek Round 15 NaturE Derrek,,,,,,,,,40,2,1
keznit KRÜ,,3 Round 3 yay icy Round 20 yay Derrek Round 23 Derrek NaturE,1 Round 9 yay icy supamen,,,,1 Round 9 icy supamen,,,,58,0,1
adverso KRÜ,,2 Round 13 icy yay Round 20 icy supamen,,,,,,,,,60,1,0
Mazino KRÜ,,5 Round 4 yay icy Round 11 NaturE yay Round 14 supamen icy Round 16 supamen yay Round 19 Derrek supamen,2 Round 17 icy Derrek NaturE Round 24 icy NaturE Derrek,,,,,,,,58,7,0
Shyy KRÜ,,5 Round 4 NaturE supamen Round 8 Derrek NaturE Round 14 NaturE yay Round 21 supamen icy Round 23 supamen yay,1 Round 18 Derrek supamen NaturE,,,,,,,,65,0,0
supamen EG,,4 Round 4 Mazino keznit Round 11 keznit Melser Round 14 Shyy Melser Round 17 adverso Mazino,,,,1 Round 17 Mazino,,1 Round 4 Shyy Mazino keznit,,,45,1,1
yay EG,,4 Round 5 Mazino keznit Round 7 keznit adverso Round 8 Mazino Melser Round 24 Mazino adverso,,1 Round 2 Mazino Shyy Melser keznit,,1 Round 24 adverso,,,,,61,0,1
Derrek EG,,1 Round 12 Shyy adverso,1 Round 22 keznit adverso Melser,,,,,,,,45,6,0
NaturE EG,,2 Round 3 Mazino adverso Round 7 Mazino Shyy,1 Round 1 adverso Melser Shyy,,,,1 Round 1 Shyy Melser,,,,41,3,0
icy EG,,5 Round 6 Melser adverso Round 9 Shyy Mazino Round 10 Shyy adverso Round 21 adverso keznit Round 23 Mazino keznit,,,,,,,,,55,1,0
